,cohort_id,condition_name,drug_concept_id,drug_name,concept_name,meddra_pt,affect,gpt_output
3563,500000301,acute liver injury,1742253.0,levofloxacin,asymptomatic viral hepatitis,10063838,1.0,True
3564,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis viral,10019799,1.0,True
3565,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis non-a non-b non-c,10019787,1.0,False.
3566,500000301,acute liver injury,1742253.0,levofloxacin,hepatopulmonary syndrome,10052274,1.0,False.
3567,500000301,acute liver injury,1742253.0,levofloxacin,hepatorenal syndrome,10019846,1.0,False.
3568,500000301,acute liver injury,1742253.0,levofloxacin,hepatorenal failure,10019845,1.0,True
3569,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis acute,10019727,1.0,True
3570,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis toxic,10019795,1.0,True
3571,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis fulminant,10019772,1.0,True.
3572,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis,10019717,1.0,True
3573,500000301,acute liver injury,1742253.0,levofloxacin,liver sarcoidosis,10068664,1.0,False.
3574,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis b,10019731,1.0,False.
3575,500000301,acute liver injury,1742253.0,levofloxacin,chronic hepatitis,10008909,1.0,False.
3576,500000301,acute liver injury,1742253.0,levofloxacin,cytomegalovirus hepatitis,10011830,1.0,False.
3577,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis cholestatic,10019754,1.0,True.
3578,500000301,acute liver injury,1742253.0,levofloxacin,steatohepatitis,10076331,1.0,False.
3579,500000301,acute liver injury,1742253.0,levofloxacin,non-alcoholic steatohepatitis,10053219,1.0,False.
3580,500000301,acute liver injury,1742253.0,levofloxacin,allergic hepatitis,10071198,1.0,True
3581,500000301,acute liver injury,1742253.0,levofloxacin,primary biliary cholangitis,10080429,1.0,False.
3582,500000301,acute liver injury,1742253.0,levofloxacin,chronic hepatitis c,10008912,1.0,False.
3583,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis a,10019719,1.0,False.
3584,500000301,acute liver injury,1742253.0,levofloxacin,autoimmune hepatitis,10003827,1.0,True
3585,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis non-a non-b,10019786,1.0,False.
3586,500000301,acute liver injury,1742253.0,levofloxacin,asymptomatic viral hepatitis,10063838,1.0,True
3587,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis viral,10019799,1.0,True
3588,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis non-a non-b non-c,10019787,1.0,False.
3589,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis e,10019768,1.0,False.
3590,500000301,acute liver injury,1742253.0,levofloxacin,chronic hepatitis b,10008910,1.0,False.
3591,500000301,acute liver injury,1742253.0,levofloxacin,radiation hepatitis,10051015,1.0,False.
3592,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis b reactivation,10058827,1.0,False.
3593,500000301,acute liver injury,1742253.0,levofloxacin,hepatitis c,10019744,1.0,False.
3594,500000301,acute liver injury,1742253.0,levofloxacin,jaundice neonatal,10023138,1.0,False.
3595,500000301,acute liver injury,1742253.0,levofloxacin,jaundice,10023126,1.0,True
3596,500000301,acute liver injury,1308216.0,lisinopril,hepatic vein thrombosis,10019713,1.0,False.
3597,500000301,acute liver injury,1308216.0,lisinopril,chronic hepatitis,10008909,1.0,False.
3598,500000301,acute liver injury,1308216.0,lisinopril,allergic hepatitis,10071198,1.0,False.
3599,500000301,acute liver injury,1308216.0,lisinopril,hepatic infarction,10019680,1.0,False.
3600,500000301,acute liver injury,1308216.0,lisinopril,liver disorder,10024670,1.0,False.
3601,500000301,acute liver injury,1308216.0,lisinopril,hepatobiliary disease,10062000,1.0,False.
3602,500000301,acute liver injury,1308216.0,lisinopril,hepatic cyst,10019646,1.0,False.
3603,500000301,acute liver injury,1308216.0,lisinopril,non-alcoholic fatty liver,10029530,1.0,False.
3604,500000301,acute liver injury,1308216.0,lisinopril,chronic hepatic failure,10057573,1.0,False.
3605,500000301,acute liver injury,1308216.0,lisinopril,cytomegalovirus hepatitis,10011830,1.0,False.
3606,500000301,acute liver injury,1308216.0,lisinopril,hepatic haemorrhage,10019677,1.0,False.
3607,500000301,acute liver injury,1308216.0,lisinopril,hepatotoxicity,10019851,1.0,False.
3608,500000301,acute liver injury,1308216.0,lisinopril,hepatopulmonary syndrome,10052274,1.0,False.
3609,500000301,acute liver injury,1308216.0,lisinopril,hepatitis cholestatic,10019754,1.0,False.
3610,500000301,acute liver injury,1308216.0,lisinopril,radiation hepatitis,10051015,1.0,False.
3611,500000301,acute liver injury,1308216.0,lisinopril,cholestasis of pregnancy,10049055,1.0,False.
3612,500000301,acute liver injury,1308216.0,lisinopril,hepatorenal syndrome,10019846,1.0,False.
3613,500000301,acute liver injury,1308216.0,lisinopril,hepatorenal failure,10019845,1.0,False.
3614,500000301,acute liver injury,1308216.0,lisinopril,liver transplant failure,10083175,1.0,False.
3615,500000301,acute liver injury,1308216.0,lisinopril,alcoholic liver disease,10001627,1.0,False.
3616,500000301,acute liver injury,1308216.0,lisinopril,hepatocellular carcinoma,10073071,1.0,False.
3617,500000301,acute liver injury,1308216.0,lisinopril,hepatic cirrhosis,10019641,1.0,False.
3618,500000301,acute liver injury,1308216.0,lisinopril,hepatic failure,10019663,1.0,False.
3619,500000301,acute liver injury,1308216.0,lisinopril,haemangioma of liver,10018821,1.0,False.
3620,500000301,acute liver injury,1308216.0,lisinopril,acute hepatic failure,10000804,1.0,False.
3621,500000301,acute liver injury,1308216.0,lisinopril,hepatic steatosis,10019708,1.0,False.
3622,500000301,acute liver injury,1308216.0,lisinopril,venoocclusive liver disease,10047216,1.0,False.
3623,500000301,acute liver injury,1308216.0,lisinopril,hepatitis c,10019744,1.0,False.
3624,500000301,acute liver injury,1308216.0,lisinopril,hepatic haematoma,10019676,1.0,False.
3625,500000301,acute liver injury,1308216.0,lisinopril,hepatitis toxic,10019795,1.0,False.
3626,500000301,acute liver injury,1308216.0,lisinopril,hepatic infection,10056522,1.0,False.
3627,500000301,acute liver injury,1308216.0,lisinopril,hepatitis acute,10019727,1.0,True
3628,500000301,acute liver injury,1308216.0,lisinopril,hepatic fibrosis,10019668,1.0,False.
3629,500000301,acute liver injury,1308216.0,lisinopril,portal fibrosis,10074726,1.0,False.
3630,500000301,acute liver injury,1308216.0,lisinopril,graft versus host disease in liver,10064676,1.0,False.
3631,500000301,acute liver injury,1308216.0,lisinopril,hepatosplenomegaly,10019847,1.0,False.
3632,500000301,acute liver injury,1308216.0,lisinopril,hepatoblastoma,10062001,1.0,False.
3633,500000301,acute liver injury,1308216.0,lisinopril,hepatitis e,10019768,1.0,False.
3634,500000301,acute liver injury,1308216.0,lisinopril,autoimmune hepatitis,10003827,1.0,True
3635,500000301,acute liver injury,1308216.0,lisinopril,hepatitis b reactivation,10058827,1.0,False.
3636,500000301,acute liver injury,1308216.0,lisinopril,non-alcoholic steatohepatitis,10053219,1.0,False.
3637,500000301,acute liver injury,1308216.0,lisinopril,steatohepatitis,10076331,1.0,False.
3638,500000301,acute liver injury,1308216.0,lisinopril,hepatic cytolysis,10049199,1.0,False.
3639,500000301,acute liver injury,1308216.0,lisinopril,hepatocellular injury,10019837,1.0,False.
3640,500000301,acute liver injury,1308216.0,lisinopril,hepatitis non-a non-b,10019786,1.0,False.
3641,500000301,acute liver injury,1308216.0,lisinopril,asymptomatic viral hepatitis,10063838,1.0,False.
3642,500000301,acute liver injury,1308216.0,lisinopril,hepatitis viral,10019799,1.0,False.
3643,500000301,acute liver injury,1308216.0,lisinopril,hepatitis non-a non-b non-c,10019787,1.0,False.
3644,500000301,acute liver injury,1308216.0,lisinopril,chronic hepatitis c,10008912,1.0,False.
3645,500000301,acute liver injury,1308216.0,lisinopril,liver abscess,10024652,1.0,False.
3646,500000301,acute liver injury,1308216.0,lisinopril,cardiac cirrhosis,10054936,1.0,False.
3647,500000301,acute liver injury,1308216.0,lisinopril,chronic hepatitis b,10008910,1.0,False.
3648,500000301,acute liver injury,1308216.0,lisinopril,metastases to liver,10027457,1.0,False.
3649,500000301,acute liver injury,1308216.0,lisinopril,hepatic cancer metastatic,10055110,1.0,False.
3650,500000301,acute liver injury,1308216.0,lisinopril,hepatitis a,10019719,1.0,False.
3651,500000301,acute liver injury,1308216.0,lisinopril,hepatitis,10019717,1.0,False.
3652,500000301,acute liver injury,1308216.0,lisinopril,drug-induced liver injury,10072268,1.0,False.
3653,500000301,acute liver injury,1308216.0,lisinopril,liver transplant rejection,10024715,1.0,False.
3654,500000301,acute liver injury,1308216.0,lisinopril,cryptogenic cirrhosis,10063075,1.0,False.
3655,500000301,acute liver injury,1308216.0,lisinopril,hepatomegaly,10019842,1.0,False.
3656,500000301,acute liver injury,1308216.0,lisinopril,hepatic necrosis,10019692,1.0,False.
3657,500000301,acute liver injury,1308216.0,lisinopril,portal vein thrombosis,10036206,1.0,False.
3658,500000301,acute liver injury,1308216.0,lisinopril,hepatic cancer,10073069,1.0,False.
3659,500000301,acute liver injury,1308216.0,lisinopril,hepatic cancer recurrent,10073070,1.0,False.
3660,500000301,acute liver injury,1308216.0,lisinopril,primary biliary cholangitis,10080429,1.0,False.
3661,500000301,acute liver injury,1308216.0,lisinopril,hepatitis fulminant,10019772,1.0,False.
3662,500000301,acute liver injury,1308216.0,lisinopril,hepatic calcification,10065274,1.0,False.
3663,500000301,acute liver injury,1308216.0,lisinopril,liver sarcoidosis,10068664,1.0,False.
3664,500000301,acute liver injury,1308216.0,lisinopril,liver injury,10067125,1.0,False.
3665,500000301,acute liver injury,1308216.0,lisinopril,mucopolysaccharidosis ii,10056889,1.0,False.
3666,500000301,acute liver injury,1308216.0,lisinopril,hepatitis b,10019731,1.0,False.
3667,500000301,acute liver injury,1308216.0,lisinopril,cirrhosis alcoholic,10009208,1.0,False.
3668,500000301,acute liver injury,1308216.0,lisinopril,gallbladder injury,10017642,1.0,False.
3669,500000301,acute liver injury,1308216.0,lisinopril,gallbladder obstruction,10017636,1.0,False.
3670,500000301,acute liver injury,1308216.0,lisinopril,hepatobiliary disease,10062000,1.0,False.
3671,500000301,acute liver injury,1308216.0,lisinopril,gallbladder cancer,10017614,1.0,False.
3672,500000301,acute liver injury,1308216.0,lisinopril,biliary sepsis,10057847,1.0,False.
3673,500000301,acute liver injury,1308216.0,lisinopril,biliary tract infection,10061695,1.0,False.
3674,500000301,acute liver injury,1308216.0,lisinopril,bile duct stone,10004637,1.0,False.
3675,500000301,acute liver injury,1308216.0,lisinopril,hepatitis cholestatic,10019754,1.0,False.
3676,500000301,acute liver injury,1308216.0,lisinopril,cholestasis of pregnancy,10049055,1.0,False.
3677,500000301,acute liver injury,1308216.0,lisinopril,primary biliary cholangitis,10080429,1.0,False.
3678,500000301,acute liver injury,1308216.0,lisinopril,bile duct stenosis,10051341,1.0,False.
3679,500000301,acute liver injury,1308216.0,lisinopril,cholecystitis,10008612,1.0,False.
3680,500000301,acute liver injury,1308216.0,lisinopril,cholecystocholangitis,10049634,1.0,False.
3681,500000301,acute liver injury,1308216.0,lisinopril,cholecystitis infective,10062631,1.0,False.
3682,500000301,acute liver injury,1308216.0,lisinopril,cholecystitis acute,10008614,1.0,False.
3683,500000301,acute liver injury,1308216.0,lisinopril,cholangitis,10008604,1.0,False.
3684,500000301,acute liver injury,1308216.0,lisinopril,cholecystocholangitis,10049634,1.0,False.
3685,500000301,acute liver injury,1308216.0,lisinopril,gallbladder disorder,10017626,1.0,False.
3686,500000301,acute liver injury,1308216.0,lisinopril,gallbladder polyp,10049704,1.0,False.
3687,500000301,acute liver injury,1308216.0,lisinopril,aids cholangiopathy,10067092,1.0,False.
3688,500000301,acute liver injury,1308216.0,lisinopril,malignant biliary obstruction,10081590,1.0,False.
3689,500000301,acute liver injury,1308216.0,lisinopril,biliary dyskinesia,10056529,1.0,False.
3690,500000301,acute liver injury,1308216.0,lisinopril,cholelithiasis,10008629,1.0,False.
3691,500000301,acute liver injury,1308216.0,lisinopril,cholecystitis chronic,10008617,1.0,False.
3692,500000301,acute liver injury,1308216.0,lisinopril,hepatic encephalopathy,10019660,1.0,False.
3693,500000301,acute liver injury,1308216.0,lisinopril,hepatic infarction,10019680,1.0,False.
3694,500000301,acute liver injury,1308216.0,lisinopril,cytomegalovirus hepatitis,10011830,1.0,False.
3695,500000301,acute liver injury,1308216.0,lisinopril,hepatitis b,10019731,1.0,False.
3696,500000301,acute liver injury,1308216.0,lisinopril,hepatitis b reactivation,10058827,1.0,False.
3697,500000301,acute liver injury,1308216.0,lisinopril,chronic hepatitis c,10008912,1.0,False.
3698,500000301,acute liver injury,1308216.0,lisinopril,chronic hepatitis b,10008910,1.0,False.
3699,500000301,acute liver injury,1308216.0,lisinopril,hepatitis c,10019744,1.0,False.
3700,500000301,acute liver injury,1308216.0,lisinopril,hepatitis a,10019719,1.0,False.
3701,500000301,acute liver injury,1308216.0,lisinopril,hepatitis e,10019768,1.0,False.
3702,500000301,acute liver injury,1308216.0,lisinopril,hepatitis non-a non-b,10019786,1.0,False.
3703,500000301,acute liver injury,1308216.0,lisinopril,asymptomatic viral hepatitis,10063838,1.0,False.
3704,500000301,acute liver injury,1308216.0,lisinopril,hepatitis viral,10019799,1.0,False.
3705,500000301,acute liver injury,1308216.0,lisinopril,hepatitis non-a non-b non-c,10019787,1.0,False.
3706,500000301,acute liver injury,1308216.0,lisinopril,hepatopulmonary syndrome,10052274,1.0,False.
3707,500000301,acute liver injury,1308216.0,lisinopril,hepatorenal syndrome,10019846,1.0,False.
3708,500000301,acute liver injury,1308216.0,lisinopril,hepatorenal failure,10019845,1.0,False.
3709,500000301,acute liver injury,1308216.0,lisinopril,hepatitis acute,10019727,1.0,True
3710,500000301,acute liver injury,1308216.0,lisinopril,hepatitis toxic,10019795,1.0,False.
3711,500000301,acute liver injury,1308216.0,lisinopril,hepatitis fulminant,10019772,1.0,False.
3712,500000301,acute liver injury,1308216.0,lisinopril,hepatitis,10019717,1.0,False.
3713,500000301,acute liver injury,1308216.0,lisinopril,liver sarcoidosis,10068664,1.0,False.
3714,500000301,acute liver injury,1308216.0,lisinopril,hepatitis b,10019731,1.0,False.
3715,500000301,acute liver injury,1308216.0,lisinopril,chronic hepatitis,10008909,1.0,False.
3716,500000301,acute liver injury,1308216.0,lisinopril,cytomegalovirus hepatitis,10011830,1.0,False.
3717,500000301,acute liver injury,1308216.0,lisinopril,hepatitis cholestatic,10019754,1.0,False.
3718,500000301,acute liver injury,1308216.0,lisinopril,steatohepatitis,10076331,1.0,False.
3719,500000301,acute liver injury,1308216.0,lisinopril,non-alcoholic steatohepatitis,10053219,1.0,False.
3720,500000301,acute liver injury,1308216.0,lisinopril,allergic hepatitis,10071198,1.0,False.
3721,500000301,acute liver injury,1308216.0,lisinopril,primary biliary cholangitis,10080429,1.0,False.
3722,500000301,acute liver injury,1308216.0,lisinopril,chronic hepatitis c,10008912,1.0,False.
3723,500000301,acute liver injury,1308216.0,lisinopril,hepatitis a,10019719,1.0,False.
3724,500000301,acute liver injury,1308216.0,lisinopril,autoimmune hepatitis,10003827,1.0,True
3725,500000301,acute liver injury,1308216.0,lisinopril,hepatitis non-a non-b,10019786,1.0,False.
3726,500000301,acute liver injury,1308216.0,lisinopril,asymptomatic viral hepatitis,10063838,1.0,False.
3727,500000301,acute liver injury,1308216.0,lisinopril,hepatitis viral,10019799,1.0,False.
3728,500000301,acute liver injury,1308216.0,lisinopril,hepatitis non-a non-b non-c,10019787,1.0,False.
3729,500000301,acute liver injury,1308216.0,lisinopril,hepatitis e,10019768,1.0,False.
3730,500000301,acute liver injury,1308216.0,lisinopril,chronic hepatitis b,10008910,1.0,False.
3731,500000301,acute liver injury,1308216.0,lisinopril,radiation hepatitis,10051015,1.0,False.
3732,500000301,acute liver injury,1308216.0,lisinopril,hepatitis b reactivation,10058827,1.0,False.
3733,500000301,acute liver injury,1308216.0,lisinopril,hepatitis c,10019744,1.0,False.
3734,500000301,acute liver injury,1308216.0,lisinopril,jaundice neonatal,10023138,1.0,False.
3735,500000301,acute liver injury,1308216.0,lisinopril,jaundice,10023126,1.0,False.
3736,500000301,acute liver injury,1504620.0,methimazole,hepatic vein thrombosis,10019713,1.0,False.
3737,500000301,acute liver injury,1504620.0,methimazole,chronic hepatitis,10008909,1.0,True
3738,500000301,acute liver injury,1504620.0,methimazole,allergic hepatitis,10071198,1.0,True.
3739,500000301,acute liver injury,1504620.0,methimazole,hepatic infarction,10019680,1.0,False.
3740,500000301,acute liver injury,1504620.0,methimazole,liver disorder,10024670,1.0,True
3741,500000301,acute liver injury,1504620.0,methimazole,hepatobiliary disease,10062000,1.0,True
3742,500000301,acute liver injury,1504620.0,methimazole,hepatic cyst,10019646,1.0,False.
3743,500000301,acute liver injury,1504620.0,methimazole,non-alcoholic fatty liver,10029530,1.0,False.
3744,500000301,acute liver injury,1504620.0,methimazole,chronic hepatic failure,10057573,1.0,True
3745,500000301,acute liver injury,1504620.0,methimazole,cytomegalovirus hepatitis,10011830,1.0,False.
3746,500000301,acute liver injury,1504620.0,methimazole,hepatic haemorrhage,10019677,1.0,False.
3747,500000301,acute liver injury,1504620.0,methimazole,hepatotoxicity,10019851,1.0,True
3748,500000301,acute liver injury,1504620.0,methimazole,hepatopulmonary syndrome,10052274,1.0,False.
3749,500000301,acute liver injury,1504620.0,methimazole,hepatitis cholestatic,10019754,1.0,True
3750,500000301,acute liver injury,1504620.0,methimazole,radiation hepatitis,10051015,1.0,False.
3751,500000301,acute liver injury,1504620.0,methimazole,cholestasis of pregnancy,10049055,1.0,False.
3752,500000301,acute liver injury,1504620.0,methimazole,hepatorenal syndrome,10019846,1.0,False.
3753,500000301,acute liver injury,1504620.0,methimazole,hepatorenal failure,10019845,1.0,False.
3754,500000301,acute liver injury,1504620.0,methimazole,liver transplant failure,10083175,1.0,False.
3755,500000301,acute liver injury,1504620.0,methimazole,alcoholic liver disease,10001627,1.0,False.
3756,500000301,acute liver injury,1504620.0,methimazole,hepatocellular carcinoma,10073071,1.0,False.
3757,500000301,acute liver injury,1504620.0,methimazole,hepatic cirrhosis,10019641,1.0,False.
3758,500000301,acute liver injury,1504620.0,methimazole,hepatic failure,10019663,1.0,True
3759,500000301,acute liver injury,1504620.0,methimazole,haemangioma of liver,10018821,1.0,False.
3760,500000301,acute liver injury,1504620.0,methimazole,acute hepatic failure,10000804,1.0,True
3761,500000301,acute liver injury,1504620.0,methimazole,hepatic steatosis,10019708,1.0,False.
3762,500000301,acute liver injury,1504620.0,methimazole,venoocclusive liver disease,10047216,1.0,False.
3763,500000301,acute liver injury,1504620.0,methimazole,hepatitis c,10019744,1.0,False.
3764,500000301,acute liver injury,1504620.0,methimazole,hepatic haematoma,10019676,1.0,False.
3765,500000301,acute liver injury,1504620.0,methimazole,hepatitis toxic,10019795,1.0,True.
3766,500000301,acute liver injury,1504620.0,methimazole,hepatic infection,10056522,1.0,False.
3767,500000301,acute liver injury,1504620.0,methimazole,hepatitis acute,10019727,1.0,True
3768,500000301,acute liver injury,1504620.0,methimazole,hepatic fibrosis,10019668,1.0,False.
3769,500000301,acute liver injury,1504620.0,methimazole,portal fibrosis,10074726,1.0,False.
3770,500000301,acute liver injury,1504620.0,methimazole,graft versus host disease in liver,10064676,1.0,False.
3771,500000301,acute liver injury,1504620.0,methimazole,hepatosplenomegaly,10019847,1.0,False.
3772,500000301,acute liver injury,1504620.0,methimazole,hepatoblastoma,10062001,1.0,False.
3773,500000301,acute liver injury,1504620.0,methimazole,hepatitis e,10019768,1.0,False.
3774,500000301,acute liver injury,1504620.0,methimazole,autoimmune hepatitis,10003827,1.0,True
3775,500000301,acute liver injury,1504620.0,methimazole,hepatitis b reactivation,10058827,1.0,False.
3776,500000301,acute liver injury,1504620.0,methimazole,non-alcoholic steatohepatitis,10053219,1.0,False.
3777,500000301,acute liver injury,1504620.0,methimazole,steatohepatitis,10076331,1.0,False.
3778,500000301,acute liver injury,1504620.0,methimazole,hepatic cytolysis,10049199,1.0,True
3779,500000301,acute liver injury,1504620.0,methimazole,hepatocellular injury,10019837,1.0,True
3780,500000301,acute liver injury,1504620.0,methimazole,hepatitis non-a non-b,10019786,1.0,False.
3781,500000301,acute liver injury,1504620.0,methimazole,asymptomatic viral hepatitis,10063838,1.0,True
3782,500000301,acute liver injury,1504620.0,methimazole,hepatitis viral,10019799,1.0,True
3783,500000301,acute liver injury,1504620.0,methimazole,hepatitis non-a non-b non-c,10019787,1.0,False.
3784,500000301,acute liver injury,1504620.0,methimazole,chronic hepatitis c,10008912,1.0,False.
3785,500000301,acute liver injury,1504620.0,methimazole,liver abscess,10024652,1.0,True.
3786,500000301,acute liver injury,1504620.0,methimazole,cardiac cirrhosis,10054936,1.0,False.
3787,500000301,acute liver injury,1504620.0,methimazole,chronic hepatitis b,10008910,1.0,False.
3788,500000301,acute liver injury,1504620.0,methimazole,metastases to liver,10027457,1.0,False.
3789,500000301,acute liver injury,1504620.0,methimazole,hepatic cancer metastatic,10055110,1.0,False.
3790,500000301,acute liver injury,1504620.0,methimazole,hepatitis a,10019719,1.0,False.
3791,500000301,acute liver injury,1504620.0,methimazole,hepatitis,10019717,1.0,True.
3792,500000301,acute liver injury,1504620.0,methimazole,drug-induced liver injury,10072268,1.0,True
3793,500000301,acute liver injury,1504620.0,methimazole,liver transplant rejection,10024715,1.0,False.
3794,500000301,acute liver injury,1504620.0,methimazole,cryptogenic cirrhosis,10063075,1.0,False.
3795,500000301,acute liver injury,1504620.0,methimazole,hepatomegaly,10019842,1.0,False.
3796,500000301,acute liver injury,1504620.0,methimazole,hepatic necrosis,10019692,1.0,False.
3797,500000301,acute liver injury,1504620.0,methimazole,portal vein thrombosis,10036206,1.0,False.
3798,500000301,acute liver injury,1504620.0,methimazole,hepatic cancer,10073069,1.0,False.
3799,500000301,acute liver injury,1504620.0,methimazole,hepatic cancer recurrent,10073070,1.0,False.
3800,500000301,acute liver injury,1504620.0,methimazole,primary biliary cholangitis,10080429,1.0,False.
3801,500000301,acute liver injury,1504620.0,methimazole,hepatitis fulminant,10019772,1.0,True.
3802,500000301,acute liver injury,1504620.0,methimazole,hepatic calcification,10065274,1.0,False.
3803,500000301,acute liver injury,1504620.0,methimazole,liver sarcoidosis,10068664,1.0,False.
3804,500000301,acute liver injury,1504620.0,methimazole,liver injury,10067125,1.0,True
3805,500000301,acute liver injury,1504620.0,methimazole,mucopolysaccharidosis ii,10056889,1.0,False.
3806,500000301,acute liver injury,1504620.0,methimazole,hepatitis b,10019731,1.0,True
3807,500000301,acute liver injury,1504620.0,methimazole,cirrhosis alcoholic,10009208,1.0,False.
3808,500000301,acute liver injury,1504620.0,methimazole,gallbladder injury,10017642,1.0,False.
3809,500000301,acute liver injury,1504620.0,methimazole,gallbladder obstruction,10017636,1.0,False.
3810,500000301,acute liver injury,1504620.0,methimazole,hepatobiliary disease,10062000,1.0,True
3811,500000301,acute liver injury,1504620.0,methimazole,gallbladder cancer,10017614,1.0,False.
3812,500000301,acute liver injury,1504620.0,methimazole,biliary sepsis,10057847,1.0,False.
3813,500000301,acute liver injury,1504620.0,methimazole,biliary tract infection,10061695,1.0,False.
3814,500000301,acute liver injury,1504620.0,methimazole,bile duct stone,10004637,1.0,False.
3815,500000301,acute liver injury,1504620.0,methimazole,hepatitis cholestatic,10019754,1.0,True
3816,500000301,acute liver injury,1504620.0,methimazole,cholestasis of pregnancy,10049055,1.0,False.
3817,500000301,acute liver injury,1504620.0,methimazole,primary biliary cholangitis,10080429,1.0,False.
3818,500000301,acute liver injury,1504620.0,methimazole,bile duct stenosis,10051341,1.0,False.
3819,500000301,acute liver injury,1504620.0,methimazole,cholecystitis,10008612,1.0,False.
3820,500000301,acute liver injury,1504620.0,methimazole,cholecystocholangitis,10049634,1.0,False.
3821,500000301,acute liver injury,1504620.0,methimazole,cholecystitis infective,10062631,1.0,False.
3822,500000301,acute liver injury,1504620.0,methimazole,cholecystitis acute,10008614,1.0,False.
3823,500000301,acute liver injury,1504620.0,methimazole,cholangitis,10008604,1.0,False.
3824,500000301,acute liver injury,1504620.0,methimazole,cholecystocholangitis,10049634,1.0,False.
3825,500000301,acute liver injury,1504620.0,methimazole,gallbladder disorder,10017626,1.0,True
3826,500000301,acute liver injury,1504620.0,methimazole,gallbladder polyp,10049704,1.0,False.
3827,500000301,acute liver injury,1504620.0,methimazole,aids cholangiopathy,10067092,1.0,False.
3828,500000301,acute liver injury,1504620.0,methimazole,malignant biliary obstruction,10081590,1.0,False.
3829,500000301,acute liver injury,1504620.0,methimazole,biliary dyskinesia,10056529,1.0,False.
3830,500000301,acute liver injury,1504620.0,methimazole,cholelithiasis,10008629,1.0,False.
3831,500000301,acute liver injury,1504620.0,methimazole,cholecystitis chronic,10008617,1.0,False.
3832,500000301,acute liver injury,1504620.0,methimazole,hepatic encephalopathy,10019660,1.0,False.
3833,500000301,acute liver injury,1504620.0,methimazole,hepatic infarction,10019680,1.0,False.
3834,500000301,acute liver injury,1504620.0,methimazole,cytomegalovirus hepatitis,10011830,1.0,False.
3835,500000301,acute liver injury,1504620.0,methimazole,hepatitis b,10019731,1.0,True
3836,500000301,acute liver injury,1504620.0,methimazole,hepatitis b reactivation,10058827,1.0,False.
3837,500000301,acute liver injury,1504620.0,methimazole,chronic hepatitis c,10008912,1.0,False.
3838,500000301,acute liver injury,1504620.0,methimazole,chronic hepatitis b,10008910,1.0,False.
3839,500000301,acute liver injury,1504620.0,methimazole,hepatitis c,10019744,1.0,False.
3840,500000301,acute liver injury,1504620.0,methimazole,hepatitis a,10019719,1.0,False.
3841,500000301,acute liver injury,1504620.0,methimazole,hepatitis e,10019768,1.0,False.
3842,500000301,acute liver injury,1504620.0,methimazole,hepatitis non-a non-b,10019786,1.0,False.
3843,500000301,acute liver injury,1504620.0,methimazole,asymptomatic viral hepatitis,10063838,1.0,True
3844,500000301,acute liver injury,1504620.0,methimazole,hepatitis viral,10019799,1.0,True.
3845,500000301,acute liver injury,1504620.0,methimazole,hepatitis non-a non-b non-c,10019787,1.0,False.
3846,500000301,acute liver injury,1504620.0,methimazole,hepatopulmonary syndrome,10052274,1.0,False.
3847,500000301,acute liver injury,1504620.0,methimazole,hepatorenal syndrome,10019846,1.0,False.
3848,500000301,acute liver injury,1504620.0,methimazole,hepatorenal failure,10019845,1.0,False.
3849,500000301,acute liver injury,1504620.0,methimazole,hepatitis acute,10019727,1.0,True.
3850,500000301,acute liver injury,1504620.0,methimazole,hepatitis toxic,10019795,1.0,True.
3851,500000301,acute liver injury,1504620.0,methimazole,hepatitis fulminant,10019772,1.0,True
3852,500000301,acute liver injury,1504620.0,methimazole,hepatitis,10019717,1.0,True.
3853,500000301,acute liver injury,1504620.0,methimazole,liver sarcoidosis,10068664,1.0,False.
3854,500000301,acute liver injury,1504620.0,methimazole,hepatitis b,10019731,1.0,True
3855,500000301,acute liver injury,1504620.0,methimazole,chronic hepatitis,10008909,1.0,True
3856,500000301,acute liver injury,1504620.0,methimazole,cytomegalovirus hepatitis,10011830,1.0,False.
3857,500000301,acute liver injury,1504620.0,methimazole,hepatitis cholestatic,10019754,1.0,True
3858,500000301,acute liver injury,1504620.0,methimazole,steatohepatitis,10076331,1.0,False.
3859,500000301,acute liver injury,1504620.0,methimazole,non-alcoholic steatohepatitis,10053219,1.0,False.
3860,500000301,acute liver injury,1504620.0,methimazole,allergic hepatitis,10071198,1.0,True.
3861,500000301,acute liver injury,1504620.0,methimazole,primary biliary cholangitis,10080429,1.0,False.
3862,500000301,acute liver injury,1504620.0,methimazole,chronic hepatitis c,10008912,1.0,False.
3863,500000301,acute liver injury,1504620.0,methimazole,hepatitis a,10019719,1.0,False.
