SETID,SPL_VERSION,ingredients_names,ingredients_rxcuis,condition_name,pt_meddra_id,pt_meddra_term,file,title
00aa81c2-73c7-4bf8-94e9-f644381b631f,4,esomeprazole,283742,acute liver injury,10019660,hepatic encephalopathy,../data/2024_latest_labels/latest_labels_ingredients/20240119_00aa81c2-73c7-4bf8-94e9-f644381b631f.json,"These highlights do not include all the information needed to use ESOMEPRAZOLE MAGNESIUM DELAYED-RELEASE CAPSULES safely and effectively. See full prescribing information for ESOMEPRAZOLE MAGNESIUM DELAYED-RELEASE CAPSULES.
 

ESOMEPRAZOLE MAGNESIUM delayed-release capsules, for oral use
 

Initial U.S. Approval: 1989 (omeprazole)"
03cdbf5b-b572-448f-80e9-b3e812959901,2,estropipate,33747,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20120328_03cdbf5b-b572-448f-80e9-b3e812959901.json,DESCRIPTION
0653b873-b74b-4ec6-b112-675760703d91,3,nabumetone,31448,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240214_0653b873-b74b-4ec6-b112-675760703d91.json,"Nabumetone Tablets, USP

Rx only

8463021/1223F"
0772eb61-ca42-39de-e063-6294a90a6632,1,sunitinib,357977,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20231012_0772eb61-ca42-39de-e063-6294a90a6632.json,"SUNITINIB MALATE
 

These highlights do not include all the information needed to use SUNITINIB MALATE CAPSULES safely and effectively. See full prescribing information for SUNITINIB MALATE CAPSULES.
 

Initial U.S. Approval: 2006"
0be243c6-de02-45dd-8210-cab1bbc8dfa7,28,clarithromycin,21212,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_0be243c6-de02-45dd-8210-cab1bbc8dfa7.json,"These highlights do not include all the information needed to use CLARITHROMYCIN TABLETS safely and effectively. See full prescribing information for CLARITHROMYCIN TABLETS.
 

CLARITHROMYCIN tablets, for oral use
 
Initial U.S. Approval: 1991"
0becbde8-6ec5-4830-a0d9-cfdb7b15eb84,11,minocycline,6980,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240217_0becbde8-6ec5-4830-a0d9-cfdb7b15eb84.json,"Minocycline Hydrochloride Capsules, USP
 

Rx only"
0c8ca614-58b2-4aa4-83d3-0387a8f782fd,9,larotrectinib,2105628,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231117_0c8ca614-58b2-4aa4-83d3-0387a8f782fd.json,"These highlights do not include all the information needed to use VITRAKVI safely and effectively.  See full prescribing information for VITRAKVI.
VITRAKVI® (larotrectinib) capsules, for oral use VITRAKVI® (larotrectinib) oral solutionInitial U.S. Approval: 2018"
0edeb103-5e94-4f42-828f-c7336486c784,3,cephalexin,2231,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240217_0edeb103-5e94-4f42-828f-c7336486c784.json,These highlights do not include all the information needed to use CEPHALEXIN FOR ORAL SUSPENSION safely and effectively. See full prescribing information for CEPHALEXIN FOR ORAL SUSPENSION CEPHALEXIN for oral suspension Initial U.S. Approval: 1971
0f672b76-f673-4cba-99d2-818a9e2e6d7f,7,losartan,52175,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_0f672b76-f673-4cba-99d2-818a9e2e6d7f.json,"These highlights do not include all the information needed to use LOSARTAN POTASSIUM TABLETS safely and effectively. see full prescribing information for LOSARTAN POTASSIUM TABLETS.
 



LOSARTAN POTASSIUM tablets, for oral use
 

Initial U.S. Approval: 1995"
0f672b76-f673-4cba-99d2-818a9e2e6d7f,7,losartan,52175,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240224_0f672b76-f673-4cba-99d2-818a9e2e6d7f.json,"These highlights do not include all the information needed to use LOSARTAN POTASSIUM TABLETS safely and effectively. see full prescribing information for LOSARTAN POTASSIUM TABLETS.
 



LOSARTAN POTASSIUM tablets, for oral use
 

Initial U.S. Approval: 1995"
106d9730-5938-8f27-e063-6294a90adc68,2,cyclobenzaprine,21949,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240221_106d9730-5938-8f27-e063-6294a90adc68.json,"Cyclobenzaprine hydrochloride Tablets, USP"
13abdafb-71a8-40a1-ba5a-7c2b2573e53e,12,amitriptyline,704,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240223_13abdafb-71a8-40a1-ba5a-7c2b2573e53e.json,"Amitriptyline Hydrochloride Tablets, USP"
1522921b-d6c2-420d-ba0d-39ac16ba8b37,13,phenazopyridine,8120,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240222_1522921b-d6c2-420d-ba0d-39ac16ba8b37.json,"PHENAZOPYRIDINE HYDROCHLORIDE TABLETS, USP



Rx Only"
17f85d17-ab71-4f5b-9fe3-0b8c822f69ff,19,pertuzumab,1298944,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20211121_17f85d17-ab71-4f5b-9fe3-0b8c822f69ff.json,"These highlights do not include all the information needed to use PERJETA safely and effectively.  See full prescribing information for PERJETA. 
PERJETA® (pertuzumab) injection, for intravenous use Initial U.S. Approval:  2012"
1d3e7aea-02a4-46b1-8a14-0324e4777cb4,5,ivermectin,6069,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240110_1d3e7aea-02a4-46b1-8a14-0324e4777cb4.json,"These highlights do not include all the information needed to use IVERMECTIN CREAM safely and effectively.  See full prescribing information for IVERMECTIN CREAM.IVERMECTIN cream, 1%, for topical useInitial U.S. Approval: 1996"
1e87a81a-7084-4436-918b-a50451534307,11,pilocarpine,8328,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20231231_1e87a81a-7084-4436-918b-a50451534307.json,"These highlights do not include all the information needed to use PILOCARPINE HYDROCHLORIDE OPHTHALMIC SOLUTION safely and effectively. See full prescribing information for PILOCARPINE HYDROCHLORIDE OPHTHALMIC SOLUTION.  

PILOCARPINE
 hydrochloride ophthalmic solution 

Initial U.S. Approval: 1974"
1fffe88d-50c8-45cf-ac7c-a62b665c89a8,16,sulindac,10237,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240126_1fffe88d-50c8-45cf-ac7c-a62b665c89a8.json,SULINDAC TABLETS USP
21002702-422b-1402-73b8-670314d8e579,3,liothyronine,10814,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240224_21002702-422b-1402-73b8-670314d8e579.json,"These highlights do not include all the information needed to use LIOTHYRONINE SODIUM TABLETS safely and effectively. See full prescribing information for LIOTHYRONINE SODIUM TABLETS.
LIOTHYRONINE SODIUM tablets, for oral useInitial U.S. Approval: 1956"
22174520-4b78-4841-96f7-530ba12d2cf1,8,paroxetine,32937,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240217_22174520-4b78-4841-96f7-530ba12d2cf1.json,"Paroxetine Tablets USP, film coated for oral use"
222f77ff-d3f7-40f9-989c-e5902f44ef1e,10,rizatriptan,88014,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240222_222f77ff-d3f7-40f9-989c-e5902f44ef1e.json,"These highlights do not include all the information needed to use RIZATRIPTAN BENZOATE TABLETS safely and effectively. See full prescribing information for RIZATRIPTAN BENZOATE TABLETS.
 RIZATRIPTAN BENZOATE tablets, for oral use Initial U.S. Approval: 1998"
246e0ed0-f8ca-483b-a1ce-91052f3f35f0,9,enalapril,3827,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240224_246e0ed0-f8ca-483b-a1ce-91052f3f35f0.json,"Enalapril Maleate Tablets, USP"
24926986-7552-4f1a-8366-f035bbd07104,7,fluoxetine,4493,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20240224_24926986-7552-4f1a-8366-f035bbd07104.json,"These highlights do not include all the information needed to use FLUOXETINE CAPSULES safely and effectively. See full prescribing information for FLUOXETINE CAPSULES.
 
FLUOXETINE capsules, for oral use
 
Initial U.S. Approval: 1987"
294b168b-6e5f-4db9-bf70-d599271458b3,6,goserelin,50610,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20230325_294b168b-6e5f-4db9-bf70-d599271458b3.json,These highlights do not include all the information needed to use ZOLADEX safely and effectively. See full prescribing information for ZOLADEX.ZOLADEX® (goserelin implant) 3.6 mgInitial U.S. Approval: 1989
2eda833b-1357-4ed4-a093-194524fcb061,25,thalidomide,10432,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20230406_2eda833b-1357-4ed4-a093-194524fcb061.json,"These highlights do not include all the information needed to use THALOMID® safely and effectively. See full prescribing information for THALOMID. 
THALOMID (thalidomide) capsules, for oral use Initial U.S. Approval: 1998"
326ef804-8d3a-425e-8513-8c9811856aa0,100,trimipramine,10834,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20230616_326ef804-8d3a-425e-8513-8c9811856aa0.json,"TRIMIPRAMINE MALEATE CAPSULES, 25 MG, 50 MG and 100 MG Rx Only"
37241e87-4af4-4dc3-a1aa-ea6f20d8dc40,45,mycophenolate mofetil,68149,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20240224_37241e87-4af4-4dc3-a1aa-ea6f20d8dc40.json,"These highlights do not include all the information needed to use CELLCEPT® safely and effectively. See full prescribing information for CELLCEPT® 
CELLCEPT® (mycophenolate mofetil) capsules, for oral use CELLCEPT® (mycophenolate mofetil) tablets, for oral use CELLCEPT®  Oral Suspension (mycophenolate mofetil), for oral suspension CELLCEPT®  Intravenous (mycophenolate mofetil) for injection, for intravenous use Initial U.S. Approval: 1995"
38f5341f-5ae3-46bf-8bfc-30dff2068477,102,alosetron,85248,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240112_38f5341f-5ae3-46bf-8bfc-30dff2068477.json,"These highlights do not include all the information needed to use ALOSETRON TABLETS safely and effectively. See full prescribing information for ALOSETRON TABLETS. 
ALOSETRON tablets, for oral use   Initial U.S. Approval: 2000"
3cf751f2-a0c9-45d7-8acb-2bc61db0e4ac,9,mesalamine,52582,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240217_3cf751f2-a0c9-45d7-8acb-2bc61db0e4ac.json,"Mesalamine Rectal Suspension Enema

4 grams/unit (60 mL)"
3d30eb8d-a62e-475f-926b-78ba63bee9c8,11,isoflurane,6026,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240130_3d30eb8d-a62e-475f-926b-78ba63bee9c8.json,"FORANE (isoflurane, USP) liquid for inhalation"
3d4ec829-7835-4d59-bc5b-6ce38811fba7,7,entacapone,60307,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240220_3d4ec829-7835-4d59-bc5b-6ce38811fba7.json,"Entacapone Tablets, USP

8418821/0821

Rx only

Prescribing Information"
3ecde48b-75a2-4beb-9999-369f3f61bb8a,37,ceftaroline fosamil,1040004,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/train_xml/20221118_3ecde48b-75a2-4beb-9999-369f3f61bb8a.json,"These highlights do not include all the information needed to use
 
T
EFLARO 
safely and effectively. See full prescribing information for 
TE
FLARO
.

    

TE
FLARO

®

 (ceftaroline fosamil) 
for 
injection
,
 for intravenous use

Initial U.S. Approval: 
2010"
42f49299-7ae5-4d30-86eb-66b739c0e95d,5,lisinopril,29046,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_42f49299-7ae5-4d30-86eb-66b739c0e95d.json,"These highlights do not include all the information needed to use LISINOPRIL TABLETS safely and effectively. See full prescribing information for LISINOPRIL TABLETS
 



LISINOPRIL tablets, for oral use
 



Initial U.S. Approval: 1988"
4911f343-68e6-71b0-e054-00144ff8d46c,5,meloxicam,41493,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240223_4911f343-68e6-71b0-e054-00144ff8d46c.json,"These highlights do not include all the information needed to use MELOXICAM TABLETS safely and effectively. See full prescribing information for MELOXICAM TABLETS.
 

Initial U.S. Approval: 2000"
49e5afe9-a0c7-40c4-af9f-f287a80c5c88,177,denosumab,993449,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/train_xml/20240203_49e5afe9-a0c7-40c4-af9f-f287a80c5c88.json,"These highlights do not include all the information needed to use PROLIA safely and effectively.  See full prescribing information for PROLIA.   
Prolia® (denosumab) Injection, for subcutaneous use Initial U.S. Approval: 2010"
4c9eb5d2-8d2c-4ce7-b45e-c92d3ce9532a,11,isosorbide,6057,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240222_4c9eb5d2-8d2c-4ce7-b45e-c92d3ce9532a.json,"Isosorbide Mononitrate Tablets, USP




Rx only"
51635427-fb13-45ee-813d-a40b0405d14f,7,diclofenac,3355,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_51635427-fb13-45ee-813d-a40b0405d14f.json,"Diclofenac Sodium Extended-Release Tablets, USP, Tablets of 100 mg
  

Rx only
  

Prescribing Information"
51cdb22b-035f-47d7-8048-38006e2589f2,20,nifedipine,7417,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240217_51cdb22b-035f-47d7-8048-38006e2589f2.json,Rx only
53486382-eee0-4cbe-bc4a-a57484e0d5a7,104,cilostazol,21107,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240113_53486382-eee0-4cbe-bc4a-a57484e0d5a7.json,"These highlights do not include all the information needed to use CILOSTAZOL TABLETS safely and effectively. See full prescribing information for CILOSTAZOL TABLETS.CILOSTAZOL tablets, for oral useInitial U.S. Approval: 1999"
5359b759-db7c-4672-9e8a-59c93869bd91,5,telavancin,473837,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20231205_5359b759-db7c-4672-9e8a-59c93869bd91.json,"These highlights do not include all the information needed to use VIBATIV® (telavancin) safely and effectively. See full prescribing information for VIBATIV. 
VIBATIV® (telavancin) for injection, for intravenous use Initial U.S. Approval: 2009"
56370be6-42a2-4962-acdc-22b7c6e0e7fe,8,ziprasidone,115698,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_56370be6-42a2-4962-acdc-22b7c6e0e7fe.json,"These highlights do not include all the information needed to use ZIPRASIDONE CAPSULES safely and effectively. See full prescribing information for ZIPRASIDONE CAPSULES.


ZIPRASIDONE capsules, for oral use

Initial U.S. Approval: 2001"
575da603-b038-421f-9894-6796d9ac33cc,11,sertraline,36437,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240224_575da603-b038-421f-9894-6796d9ac33cc.json,"These highlights do not include all the information needed to use SERTRALINE HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for SERTRALINE HYDROCHLORIDE TABLETS.
 

SERTRALINE HYDROCHLORIDE tablets, for oral use
 
Initial U.S. Approval: 1991"
58d80bc6-bdfb-4908-93e7-aace447c8d1a,1,octreotide,7617,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240131_58d80bc6-bdfb-4908-93e7-aace447c8d1a.json,"These highlights do not include all the information needed to use MYCAPSSA® safely and effectively. See full prescribing information for MYCAPSSA.
 MYCAPSSA (octreotide) delayed-release capsules, for oral use Initial U.S. Approval: 1988"
6240792b-9224-2d10-e053-2a91aa0a2c3e,8,orlistat,37925,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20231216_6240792b-9224-2d10-e053-2a91aa0a2c3e.json,"These highlights do not include all the information needed to use XENICAL safely and effectively. See full prescribing information for XENICAL.

 XENICAL (orlistat) Capsules for oral use Initial U.S. Approval: 1999"
64000394-1ef6-4e76-8ba8-11f25ba1b167,6,maralixibat,2571074,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20230329_64000394-1ef6-4e76-8ba8-11f25ba1b167.json,"These highlights do not include all the information needed to use LIVMARLI safely and effectively. See full prescribing information for LIVMARLI. 
 LIVMARLI® (maralixibat) oral solution  Initial U.S. Approval:  2021"
6fa380c4-c885-4743-85bf-88819ae68645,8,almotriptan,279645,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20230414_6fa380c4-c885-4743-85bf-88819ae68645.json,"These highlights do not include all the information needed to use ALMOTRIPTAN TABLETS safely and effectively. See full prescribing information for ALMOTRIPTAN TABLETS.   ALMOTRIPTAN tablets, for oral use Initial U.S. Approval: 2001"
746f3ab9-9e6e-4ce8-9384-0c7a57de8007,9,haloperidol,5093,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_746f3ab9-9e6e-4ce8-9384-0c7a57de8007.json,"Haloperidol Tablets, USP"
74d94dbf-0567-6c15-e053-2991aa0ac6e4,5,verapamil,11170,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240224_74d94dbf-0567-6c15-e053-2991aa0ac6e4.json,"VERAPAMIL HYDROCHLORIDE INJECTION, USP 10mg (2.5 mg/mL) 4mL ANSYR SYR"
7652adc6-1aad-4422-b85c-0c6b11c23b73,7,gabapentin,25480,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20240224_7652adc6-1aad-4422-b85c-0c6b11c23b73.json,"These highlights do not include all the information needed to use GABAPENTIN CAPSULES safely and effectively. See full prescribing information for GABAPENTIN CAPSULES.
 

GABAPENTIN capsules, for oral use
 

Initial U.S. Approval: 1993"
76e1839b-7462-4344-b319-001a5f57d67a,12,pantoprazole,40790,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240224_76e1839b-7462-4344-b319-001a5f57d67a.json,"These highlights do not include all the information needed to use PANTOPRAZOLE SODIUM DELAYED-RELEASE TABLETS safely and effectively. See full prescribing information for PANTOPRAZOLE SODIUM DELAYED-RELEASE TABLETS.
 

PANTOPRAZOLE SODIUM delayed-release tablets, for oral use
 
Initial U.S. approval: 2000"
76e1839b-7462-4344-b319-001a5f57d67a,12,pantoprazole,40790,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_76e1839b-7462-4344-b319-001a5f57d67a.json,"These highlights do not include all the information needed to use PANTOPRAZOLE SODIUM DELAYED-RELEASE TABLETS safely and effectively. See full prescribing information for PANTOPRAZOLE SODIUM DELAYED-RELEASE TABLETS.
 

PANTOPRAZOLE SODIUM delayed-release tablets, for oral use
 
Initial U.S. approval: 2000"
7a7974c7-8b6c-41ae-9a48-a08a1439087a,100,tretinoin,10753,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240210_7a7974c7-8b6c-41ae-9a48-a08a1439087a.json,"These highlights do not include all the information needed to use TRETINOIN CAPSULES safely and effectively. See full prescribing information for TRETINOIN CAPSULES
.



TRETINOIN 
capsules, for oral use 

Initial U.S. Approval: 1995"
806b3e38-3b2a-4aaa-973c-e2d921bb353e,10,venlafaxine,39786,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240224_806b3e38-3b2a-4aaa-973c-e2d921bb353e.json,"Venlafaxine Tablets, USP
 
Rx only"
806b3e38-3b2a-4aaa-973c-e2d921bb353e,10,venlafaxine,39786,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_806b3e38-3b2a-4aaa-973c-e2d921bb353e.json,"Venlafaxine Tablets, USP
 
Rx only"
824f19c9-0546-4a8a-8d8f-c4055c04f7c7,33,regorafenib,1312397,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/gold_xml/20231202_824f19c9-0546-4a8a-8d8f-c4055c04f7c7.json,"These highlights do not include all the information needed to use STIVARGA safely and effectively.  See full prescribing information for STIVARGA.STIVARGA® (regorafenib) tablets, for oral useInitial U.S. Approval: 2012"
8345d55e-ad02-4726-a04b-1a46e3337a4b,13,capecitabine,194000,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240105_8345d55e-ad02-4726-a04b-1a46e3337a4b.json,"These highlights do not include all the information needed to use CAPECITABINE TABLETS safely and effectively. See full prescribing information for CAPECITABINE TABLETS.
 







CAPECITABINE tablets, for oral use
 







Initial U.S. Approval: 1998"
84137882-e000-47da-bd5b-fa76ab3c76f9,20,axitinib,1242999,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20231020_84137882-e000-47da-bd5b-fa76ab3c76f9.json,"These highlights do not include all the information needed to use INLYTA safely and effectively. See full prescribing information for INLYTA. 
INLYTA® (axitinib) tablets, for oral administration Initial U.S. Approval: 2012"
84137882-e000-47da-bd5b-fa76ab3c76f9,20,axitinib,1242999,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/train_xml/20231020_84137882-e000-47da-bd5b-fa76ab3c76f9.json,"These highlights do not include all the information needed to use INLYTA safely and effectively. See full prescribing information for INLYTA. 
INLYTA® (axitinib) tablets, for oral administration Initial U.S. Approval: 2012"
84428af5-ab7d-4822-a40e-3cf6e3fb9fee,9,hydrochlorothiazide,5487,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_84428af5-ab7d-4822-a40e-3cf6e3fb9fee.json,"Hydrochlorothiazide Capsules USP, 12.5 mg"
87768fbf-7c63-47da-8925-0316f343d6ef,16,perindopril,54552,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20230221_87768fbf-7c63-47da-8925-0316f343d6ef.json,"These highlights do not include all the information needed to use PERINDOPRIL ERBUMINE TABLETS safely and effectively. See full prescribing information for PERINDOPRIL ERBUMINE TABLETS.
 PERINDOPRIL erbumine tablets, for oral use Initial U.S. Approval: 1993"
90073508-6dca-4d27-aa5a-ed837737c35b,1,rezafungin,2639155,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20230613_90073508-6dca-4d27-aa5a-ed837737c35b.json,"These highlights do not include all the information needed to use REZZAYO safely and effectively. See full prescribing information for REZZAYO.
 REZZAYO™ (rezafungin for injection), for intravenous useInitial U.S. Approval: 2023"
918d0e2a-3af3-46e8-ad06-528263e03ba0,11,fentanyl,4337,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240222_918d0e2a-3af3-46e8-ad06-528263e03ba0.json,"These highlights do not include all the information needed to use fentanyl buccal tablet safely and effectively.  See full prescribing information for fentanyl buccal tablet. 
 Fentanyl Buccal Tablet, CII    Initial U.S. Approval: 1968"
98ad5af1-bde6-4137-a599-b6354d664da4,1,methylergonovine,6883,acute myocardial infarction,10000891,acute myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240215_98ad5af1-bde6-4137-a599-b6354d664da4.json,"Methylergonovine Maleate Tablets, USP

Rx Only
  
8481394/0124F"
9f489295-1156-52c7-5fd0-5c4c52f9b813,8,voclosporin,2475166,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20231215_9f489295-1156-52c7-5fd0-5c4c52f9b813.json,"These highlights do not include all the information needed to use LUPKYNIS™ safely and effectively. See full prescribing information for LUPKYNIS.








LUPKYNIS (voclosporin) capsules, for oral use




Initial U.S. Approval: 2021"
a32cb2e3-d4e5-4bbf-9d88-20b2b249e779,23,ritonavir,85762,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231221_a32cb2e3-d4e5-4bbf-9d88-20b2b249e779.json,"These highlights do not include all the information needed to use RITONAVIR TABLETS safely and effectively. See full prescribing information for RITONAVIR TABLETS.
 


RITONAVIR tablets, for oral use
 

Initial U.S. Approval: 1996"
a3b50576-cd40-4f7e-9506-bd0a61988424,3,famotidine,4278,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240220_a3b50576-cd40-4f7e-9506-bd0a61988424.json,"These highlights do not include all the information needed to use FAMOTIDINE TABLETS safely and effectively. See full prescribing information for FAMOTIDINE TABLETS.
 
FAMOTIDINE tablets, for oral use
 
Initial U.S. Approval: 1986"
ad750031-08ec-4d92-af2d-97a80c454e14,1,tiopronin,6765,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240207_ad750031-08ec-4d92-af2d-97a80c454e14.json,"These highlights do not include all the information needed to use TIOPRONIN DELAYED-RELEASE TABLETS safely and effectively. See full prescribing information for TIOPRONIN DELAYED-RELEASE TABLETS.
TIOPRONIN delayed-release tablets, for oral use Initial U.S. Approval: 1988"
b023a9f2-1a99-4b40-a953-edac7e3a79bf,15,anastrozole,84857,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240220_b023a9f2-1a99-4b40-a953-edac7e3a79bf.json,"These highlights do not include all the information needed to use anastrozole tablets safely and effectively. See full prescribing information for anastrozole tablets.
 

ANASTROZOLE tablet for oral use
 

Initial U.S. Approval: 1995"
b17679e8-88c8-4b8d-bfae-246fab6eead9,13,docetaxel,72962,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240201_b17679e8-88c8-4b8d-bfae-246fab6eead9.json,"These highlights do not include all the information needed to use DOCETAXEL INJECTION safely and effectively. See full prescribing information for DOCETAXEL INJECTION.DOCETAXEL injection, for intravenous use
Initial U.S. Approval: 1996"
b1bd0d02-eccb-4449-82b9-9b552835029e,10,warfarin,11289,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240222_b1bd0d02-eccb-4449-82b9-9b552835029e.json,"These highlights do not include all the information needed to use WARFARIN SODIUM TABLETS safely and effectively. See full prescribing information for WARFARIN SODIUM TABLETS.
 



WARFARIN SODIUM tablets, for oral use
 

Initial U.S. Approval: 1954"
b1bd0d02-eccb-4449-82b9-9b552835029e,10,warfarin,11289,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240222_b1bd0d02-eccb-4449-82b9-9b552835029e.json,"These highlights do not include all the information needed to use WARFARIN SODIUM TABLETS safely and effectively. See full prescribing information for WARFARIN SODIUM TABLETS.
 



WARFARIN SODIUM tablets, for oral use
 

Initial U.S. Approval: 1954"
b272ef9c-4d83-4ee2-b9cc-477440822cca,10,cefoxitin,2189,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240105_b272ef9c-4d83-4ee2-b9cc-477440822cca.json,"CEFOXITIN FOR INJECTION, USP(For Intravenous Use)"
bcb387ac-2e90-4f5e-94b2-d3635190678e,9,miltefosine,1494066,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231018_bcb387ac-2e90-4f5e-94b2-d3635190678e.json,"These highlights do not include all the information needed to use IMPAVIDO safely and effectively.  See full prescribing information for IMPAVIDO.
IMPAVIDO (miltefosine) capsules, for oral useInitial U.S. Approval: 2014"
bda70104-d84b-4d3f-9ca0-5f4f1ca816ad,13,voriconazole,121243,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20240215_bda70104-d84b-4d3f-9ca0-5f4f1ca816ad.json,"These highlights do not include all the information needed to use VORICONAZOLE TABLETS safely and effectively. See full prescribing information for VORICONAZOLE TABLETS.VORICONAZOLE tablets, for oral useInitial U.S. Approval: 2002"
