run,meddra_term,meddra_pt_id,AKI,ALI,AMI,GIB
0,Vena cava thrombosis,10047195,0,0,0,0
0,Subclavian vein thrombosis,10049446,0,0,0,0
0,Neutralising antibodies,10058063,0,0,0,0
0,Venous thrombosis limb,10061408,0,0,0,0
0,Conjunctivitis bacterial,10061784,0,0,0,0
0,Colostomy,10010041,0,0,0,0
0,Teratogenicity,10043275,0,0,0,0
0,Pleural fibrosis,10035600,0,0,0,0
0,Sudden onset of sleep,10050014,0,0,0,0
0,Cardiac valve sclerosis,10061082,0,0,0,0
0,Aspermia,10003495,0,0,0,0
0,Spermatozoa abnormal,10041498,0,0,0,0
0,Nail bed disorder,10070533,0,0,0,0
0,Sinus pain,10040747,0,0,0,0
0,Bladder fibrosis,10005042,0,0,0,0
0,Polyserositis,10036141,0,0,0,0
0,Hookworm infection,10020376,0,0,0,0
0,Helminthic infection,10061201,0,0,0,0
0,Fine motor delay,10066088,0,0,0,0
0,Infusion site pain,10053483,0,0,0,0
0,Infusion site phlebitis,10053663,0,0,0,0
0,Post procedural diarrhoea,10057585,0,0,0,0
0,Osmotic demyelination syndrome,10069350,0,0,0,0
0,Premature labour,10036600,0,0,0,0
0,Tumour lysis syndrome,10045170,1,0,0,0
0,Systemic infection,10077116,0,0,0,0
0,Hypogammaglobulinaemia,10020983,0,0,0,0
0,Genotoxicity,10078948,0,0,0,0
0,Thrombotic microangiopathy,10043645,0,0,0,0
0,Haemangioma of liver,10018821,0,0,0,0
0,Purple glove syndrome,10058114,0,0,0,0
0,Disease risk factor,10078950,0,0,0,0
0,Blood pH increased,10005708,0,0,0,0
0,Brain herniation,10006126,0,0,0,0
0,Cardiac output decreased,10007595,0,0,0,0
0,Kussmaul respiration,10023499,0,0,0,0
0,Respiratory rate increased,10038712,0,0,0,0
0,Atrial rupture,10048761,0,0,0,0
0,Brain death,10049054,0,0,0,0
0,Hepatic artery stenosis,10051199,0,0,0,0
0,Acute leukaemia,10000830,0,0,0,0
0,Lichenification,10024438,0,0,0,0
0,Post procedural oedema,10063645,0,0,0,0
0,Post procedural swelling,10066415,0,0,0,0
0,Otitis media acute,10033079,0,0,0,0
0,Abnormal sleep-related event,10061613,0,0,0,0
0,Deafness neurosensory,10011891,0,0,0,0
0,Dyschromatopsia,10013892,0,0,0,0
0,Mucormycosis,10028098,0,0,0,0
0,Eschar,10051814,0,0,0,0
0,Metaphyseal dysplasia,10066147,0,0,0,0
0,Muscle necrosis,10028320,0,0,0,0
0,Soft tissue infection,10062255,0,0,0,0
0,Eating disorder,10014062,0,0,0,0
0,Sleep-related eating disorder,10067315,0,0,0,0
0,Application site hypersensitivity,10063683,0,0,0,0
0,Oral mucosal erythema,10067418,0,0,0,0
0,Anaphylactoid shock,10063119,0,0,0,0
0,Application site folliculitis,10059136,0,0,0,0
0,Aplasia,10002961,0,0,0,0
0,Acute lymphocytic leukaemia,10000846,0,0,0,0
0,Acute promyelocytic leukaemia,10001019,0,0,0,0
0,Aminoaciduria,10001939,0,0,0,0
0,Blood gonadotrophin increased,10005563,0,0,0,0
0,Blood oestrogen decreased,10005687,0,0,0,0
0,Flat affect,10016759,0,0,0,0
0,Hepatitis fulminant,10019772,0,1,0,0
0,Mucosal ulceration,10028124,0,0,0,0
0,Perseveration,10034703,0,0,0,0
0,Premature menopause,10036601,0,0,0,0
0,Rickets,10039119,0,0,0,0
0,Myocardial haemorrhage,10048849,0,0,0,0
0,Febrile bone marrow aplasia,10053213,0,0,0,0
0,Haematotoxicity,10061188,0,0,0,0
0,Ovulation disorder,10067490,0,0,0,0
0,Myocardial depression,10069140,0,0,0,0
0,Foetal growth restriction,10070531,0,0,0,0
0,Citrate toxicity,10052234,0,0,0,0
0,Complex regional pain syndrome,10064332,0,0,0,0
0,Neuromyopathy,10029323,0,0,0,0
0,Sensorimotor disorder,10062162,0,0,0,0
0,Hyperleukocytosis,10078862,0,0,0,0
0,Chemical burn,10008420,0,0,0,0
0,Application site rash,10003054,0,0,0,0
0,Tonic clonic movements,10051171,0,0,0,0
0,Respiratory rate,10038709,0,0,0,0
0,Application site exfoliation,10064578,0,0,0,0
0,Injection site abscess,10022044,0,0,0,0
0,Injection site nodule,10057880,0,0,0,0
0,Light anaesthesia,10024458,0,0,0,0
0,Haemophagocytic lymphohistiocytosis,10071583,0,0,0,0
0,Low turnover osteopathy,10063000,0,0,0,0
0,Lip oedema,10024558,0,0,0,0
0,Cornea verticillata,10077604,0,0,0,0
0,Faeces hard,10016101,0,0,0,0
0,Bacterial vulvovaginitis,10079528,0,0,0,0
0,Evans syndrome,10053873,0,0,0,0
0,Skin toxicity,10059516,0,0,0,0
0,Retinal pigmentation,10038894,0,0,0,0
0,Pharyngeal hypoaesthesia,10059923,0,0,0,0
0,Intranasal hypoaesthesia,10067068,0,0,0,0
0,Retinal injury,10057430,0,0,0,0
0,Postoperative wound infection,10036410,0,0,0,0
0,Wound secretion,10048629,0,0,0,0
0,Post procedural complication,10058046,0,0,0,0
0,Blood loss anaemia,10082297,0,0,0,0
0,Chemical cystitis,10056874,0,0,0,0
0,Blastomycosis,10005098,0,0,0,0
0,Injection site bruising,10022052,0,0,0,0
0,Injection site granuloma,10022065,0,0,0,0
0,Pneumonia klebsiella,10035717,0,0,0,0
0,Toxoplasmosis,10044272,0,0,0,0
0,General physical health deterioration,10049438,0,0,0,0
0,Abscess limb,10050473,0,0,0,0
0,Staphylococcal bacteraemia,10051017,0,0,0,0
0,Catheter site haemorrhage,10051099,0,0,0,0
0,Systemic inflammatory response syndrome,10051379,0,0,0,0
0,Injection site discolouration,10051572,0,0,0,0
0,Skin induration,10051837,0,0,0,0
0,Perirectal abscess,10052814,0,0,0,0
0,Leukaemia cutis,10053180,0,0,0,0
0,Klebsiella sepsis,10054160,0,0,0,0
0,Pleuritic pain,10035623,0,0,0,0
0,Injection site extravasation,10022062,0,0,0,0
0,Vein discolouration,10047183,0,0,0,0
0,Brain abscess,10006105,0,0,0,0
0,Bradycardia neonatal,10056471,0,0,0,0
0,Duodenal ulcer perforation,10013849,0,0,0,0
0,Fluorosis,10016818,0,0,0,0
0,Systemic candida,10042938,0,0,0,0
0,Anembryonic gestation,10079814,0,0,0,0
0,Skin maceration,10048625,0,0,0,0
0,Basedow's disease,10004161,0,0,0,0
0,Cervical incompetence,10008267,0,0,0,0
0,Gestational diabetes,10018209,0,0,0,0
0,Oligohydramnios,10030289,0,0,0,0
0,Premature rupture of membranes,10036603,0,0,0,0
0,Injection site cellulitis,10050057,0,0,0,0
0,Shortened cervix,10067726,0,0,0,0
0,Gestational hypertension,10070538,0,0,0,0
0,Hepatic vein thrombosis,10019713,0,0,0,0
0,Residual urine volume,10050832,0,0,0,0
0,Ventricular flutter,10047294,0,0,0,0
0,Wandering pacemaker,10047818,0,0,0,0
0,Cutaneous calcification,10074496,0,0,0,0
0,Stress cardiomyopathy,10066286,0,0,0,0
0,Cranial nerve paralysis,10061908,0,0,0,0
0,Cardiac tamponade,10007610,0,0,0,0
0,Hypotrichosis,10021126,0,0,0,0
0,Hypereosinophilic syndrome,10048643,0,0,0,0
0,Tumour haemorrhage,10049750,0,0,0,0
0,Gastric antral vascular ectasia,10051585,0,0,0,1
0,Tumour necrosis,10054094,0,0,0,0
0,Haemorrhagic ovarian cyst,10060781,0,0,0,0
0,Muscle discomfort,10028299,0,0,0,0
0,Musculoskeletal discomfort,10053156,0,0,0,0
0,Hypercoagulation,10020608,0,0,0,0
0,Partial seizures,10061334,0,0,0,0
0,Pleuropericarditis,10059361,0,0,0,0
0,Acute interstitial pneumonitis,10066728,0,0,0,0
0,Neutropenic infection,10059482,0,0,0,0
0,Instillation site irritation,10055117,0,0,0,0
0,Enterocutaneous fistula,10051425,0,0,0,0
0,Soft tissue sarcoma,10075333,0,0,0,0
0,Intravascular haemolysis,10022822,0,0,0,0
0,Renal injury,10061481,1,0,0,0
0,Lhermitte's sign,10049690,0,0,0,0
0,Achlorhydria,10000451,0,0,0,0
0,Acromegaly,10000599,0,0,0,0
0,Platelet dysfunction,10073391,0,0,0,0
0,Bronchopulmonary dysplasia,10006475,0,0,0,0
0,Dysplasia,10058314,0,0,0,0
0,Pupillary disorder,10037521,0,0,0,0
0,Rectal discharge,10049101,0,0,0,0
0,Injection site phlebitis,10022090,0,0,0,0
0,Diabetic foot,10060734,0,0,0,0
0,Diabetic foot infection,10060803,0,0,0,0
0,Varicocele,10046986,0,0,0,0
0,Impatience,10049976,0,0,0,0
0,Aplasia pure red cell,10002965,0,0,0,0
0,Cheilosis,10008418,0,0,0,0
0,Elastosis perforans,10014338,0,0,0,0
0,Goodpasture's syndrome,10018620,0,0,0,0
0,Renal vasculitis,10038546,0,0,0,0
0,Yellow nail syndrome,10048244,0,0,0,0
0,Odynophagia,10030094,0,0,0,0
0,Scleroderma-like reaction,10039714,0,0,0,0
0,Cancer pain,10058019,0,0,0,0
0,Heart sounds,10069168,0,0,0,0
0,Laboratory test interference,10023550,0,0,0,0
0,Endometritis,10014791,0,0,0,0
0,Thyrotoxic crisis,10043786,0,0,0,0
0,Food interaction,10016948,0,0,0,0
0,Gene mutation,10064571,0,0,0,0
0,Cystinuria,10011778,0,0,0,0
0,Glomerular filtration rate decreased,10018358,1,0,0,0
0,Hypophagia,10063743,0,0,0,0
0,Skin texture abnormal,10075267,0,0,0,0
0,Pseudocellulitis,10074969,0,0,0,0
0,Neuromuscular toxicity,10062284,0,0,0,0
0,Acne infantile,10000507,0,0,0,0
0,Uterine atony,10046763,0,0,0,0
0,Resuscitation,10038749,0,0,0,0
0,Laryngeal obstruction,10059639,0,0,0,0
0,Obsessive-compulsive symptom,10077894,0,0,0,0
0,Second primary malignancy,10039801,0,0,0,0
0,Radiation skin injury,10063562,0,0,0,0
0,Cardiolipin antibody,10007628,0,0,0,0
0,Demyelination,10012305,0,0,0,0
0,Neuroendocrine carcinoma of the skin,10029266,0,0,0,0
0,Pulmonary tuberculosis,10037440,0,0,0,0
0,Macrophage activation,10050206,0,0,0,0
0,Hepatitis B reactivation,10058827,0,1,0,0
0,Extrapulmonary tuberculosis,10064445,0,0,0,0
0,Aspergillus infection,10074171,0,0,0,0
0,Intestinal infarction,10022657,0,0,0,0
0,Mediastinitis,10027082,0,0,0,0
0,Oral infection,10048685,0,0,0,0
0,Urinary tract infection fungal,10049059,0,0,0,0
0,Alcoholic pancreatitis,10056977,0,0,0,0
0,Periorbital swelling,10056647,0,0,0,0
0,Fat necrosis,10061857,0,0,0,0
0,Procedural complication,10057765,0,0,0,0
0,Renal rickets,10038519,0,0,0,0
0,Otorrhoea,10033101,0,0,0,0
0,Excessive granulation tissue,10063560,0,0,0,0
0,Postoperative ileus,10054048,0,0,0,0
0,Histoplasmosis,10020141,0,0,0,0
0,Nocardiosis,10029444,0,0,0,0
0,Pneumonia viral,10035737,0,0,0,0
0,Soft tissue necrosis,10065769,0,0,0,0
0,Erythema marginatum,10015216,0,0,0,0
0,Procedural headache,10066965,0,0,0,0
0,Cardiac amyloidosis,10007509,0,0,0,0
0,Hepatic haemorrhage,10019677,0,1,0,0
0,Listeriosis,10024641,0,0,0,0
0,Spinal cord compression,10041549,0,0,0,0
0,Deafness bilateral,10052556,0,0,0,0
0,Complication associated with device,10077107,0,0,0,0
0,Herpes zoster reactivation,10080516,0,0,0,0
0,Lithiasis,10081111,0,0,0,0
0,Conjunctival irritation,10010725,0,0,0,0
0,Instillation site pain,10022459,0,0,0,0
0,Toxic leukoencephalopathy,10075528,0,0,0,0
0,Bronchiectasis,10006445,0,0,0,0
0,Hyphaema,10020923,0,0,0,0
0,Erythrodermic psoriasis,10015278,0,0,0,0
0,Transplant failure,10060872,0,0,0,0
0,Post herpetic neuralgia,10036376,0,0,0,0
0,Benign hepatic neoplasm,10004269,0,0,0,0
0,Brain neoplasm,10061019,0,0,0,0
0,Substance abuse,10066169,0,0,0,0
0,Cardiac valve disease,10061406,0,0,0,0
0,Infusion site necrosis,10065478,0,0,0,0
0,Nerve injury,10052897,0,0,0,0
0,Trichiasis,10044604,0,0,0,0
0,Blood bicarbonate increased,10005360,0,0,0,0
0,Blood chloride decreased,10005419,0,0,0,0
0,Bronchopulmonary aspergillosis,10006473,0,0,0,0
0,Protein total decreased,10037014,0,0,0,0
0,Blood bilirubin decreased,10049869,0,0,0,0
0,Catheter site erythema,10052264,0,0,0,0
0,Catheter site pain,10052268,0,0,0,0
0,Pulmonary mass,10056342,0,0,0,0
0,Mycobacterium avium complex infection,10058806,0,0,0,0
0,Colonic abscess,10073573,0,0,0,0
0,Vascular device infection,10080714,0,0,0,0
0,Cutaneous symptom,10075531,0,0,0,0
0,Product taste abnormal,10069227,0,0,0,0
0,Pulmonary infarction,10037410,0,0,0,0
0,Inadequate analgesia,10021576,0,0,0,0
0,Paroxysmal nocturnal haemoglobinuria,10034042,0,0,0,0
0,Depilation,10012364,0,0,0,0
0,Injection site recall reaction,10066797,0,0,0,0
0,Anhidrosis,10002512,0,0,0,0
0,Intraventricular haemorrhage,10022840,0,0,0,0
0,Feeding disorder,10061148,0,0,0,0
0,Encephalitis viral,10014612,0,0,0,0
0,End stage renal disease,10077512,0,0,0,0
0,Blood osmolarity increased,10005697,0,0,0,0
0,Cardiac death,10049993,0,0,0,0
0,Heparin resistance,10059598,0,0,0,0
0,Eosinophilic pustular folliculitis,10052834,0,0,0,0
0,Zinc deficiency,10048259,0,0,0,0
0,Retinal toxicity,10048955,0,0,0,0
0,Cryptococcal cutaneous infection,10054216,0,0,0,0
0,Chondropathy,10061762,0,0,0,0
0,Pyramidal tract syndrome,10063636,0,0,0,0
0,Bulbar palsy,10006542,0,0,0,0
0,Carcinogenicity,10007269,0,0,0,0
0,Central nervous system lymphoma,10007953,0,0,0,0
0,Epstein-Barr virus infection,10015108,0,0,0,0
0,Escherichia sepsis,10015296,0,0,0,0
0,Pneumonia legionella,10035718,0,0,0,0
0,Pulmonary veno-occlusive disease,10037458,0,0,0,0
0,Relapsing fever,10038300,0,0,0,0
0,Bone marrow transplant rejection,10048396,0,0,0,0
0,Cerebral ventricle dilatation,10048824,0,0,0,0
0,Right ventricular hypertrophy,10050326,0,0,0,0
0,Refractoriness to platelet transfusion,10050455,0,0,0,0
0,Central nervous system lesion,10051290,0,0,0,0
0,Post transplant lymphoproliferative disorder,10051358,0,0,0,0
0,Pulmonary sepsis,10051739,0,0,0,0
0,Fusarium infection,10051919,0,0,0,0
0,Palatal disorder,10052453,0,0,0,0
0,Candida sepsis,10053166,0,0,0,0
0,Breast cancer metastatic,10055113,0,0,0,0
0,Enterococcal infection,10061124,0,0,0,0
0,Metastatic neoplasm,10061289,0,0,0,0
0,Leukaemia recurrent,10062489,0,0,0,0
0,Lower respiratory tract infection fungal,10065187,0,0,0,0
0,Lower respiratory tract infection viral,10065188,0,0,0,0
0,Pulmonary arteriopathy,10067284,0,0,0,0
0,Cerebral microangiopathy,10067466,0,0,0,0
0,Klebsiella test positive,10070091,0,0,0,0
0,White matter lesion,10072731,0,0,0,0
0,Magnetic resonance imaging brain abnormal,10083130,0,0,0,0
0,Eczema herpeticum,10014197,0,0,0,0
0,Necrolytic migratory erythema,10060821,0,0,0,0
0,Chondrocalcinosis pyrophosphate,10008690,0,0,0,0
0,Chondrocalcinosis,10061761,0,0,0,0
0,Corneal toxicity,10082599,0,0,0,0
0,Apgar score low,10002944,0,0,0,0
0,Bradycardia foetal,10006094,0,0,0,0
0,Foetal distress syndrome,10016855,0,0,0,0
0,Hypoglycaemia neonatal,10020994,0,0,0,0
0,Pain management,10056350,0,0,0,0
0,Neonatal tachypnoea,10057183,0,0,0,0
0,Neonatal infection,10061308,0,0,0,0
0,Injection site coldness,10050082,0,0,0,0
0,Laryngeal discomfort,10054115,0,0,0,0
0,Biliary obstruction,10084247,0,0,0,0
0,Bile duct stone,10004637,0,0,0,0
0,Urate nephropathy,10046337,1,0,0,0
0,Chemical phlebitis,10067560,0,0,0,0
0,Tympanic membrane hyperaemia,10052154,0,0,0,0
0,Stress fracture,10042212,0,0,0,0
0,Rheumatoid nodule,10048694,0,0,0,0
0,Liver abscess,10024652,0,0,0,0
0,Cytarabine syndrome,10067549,0,0,0,0
0,Anal inflammation,10050247,0,0,0,0
0,Atypical pneumonia,10003757,0,0,0,0
0,Enterococcal bacteraemia,10014885,0,0,0,0
0,Gastroenteritis adenovirus,10017889,0,0,0,0
0,Escherichia bacteraemia,10054258,0,0,0,0
0,Staphylococcal sepsis,10056430,0,0,0,0
0,Fungal sepsis,10058872,0,0,0,0
0,Pneumonia fungal,10061354,0,0,0,0
0,Respiratory syncytial virus infection,10061603,0,0,0,0
0,Infusion site pruritus,10053664,0,0,0,0
0,Infusion site rash,10059830,0,0,0,0
0,Infusion site vesicles,10065491,0,0,0,0
0,Hyponatraemic encephalopathy,10066151,0,0,0,0
0,Bone loss,10065687,0,0,0,0
0,Renal function test abnormal,10061480,0,0,0,0
0,Systemic toxicity,10080606,0,0,0,0
0,Differentiation syndrome,10080638,0,0,0,0
0,Wound,10052428,0,0,0,0
0,Blood phosphorus increased,10050196,0,0,0,0
0,Pleurothotonus,10035628,0,0,0,0
0,Heart rate abnormal,10019300,0,0,0,0
0,Foetal acidosis,10050347,0,0,0,0
0,Foetal heart rate abnormal,10051139,0,0,0,0
0,Amniotic cavity infection,10060937,0,0,0,0
0,Scrotal swelling,10039759,0,0,0,0
0,Seroma,10040102,0,0,0,0
0,Post procedural discharge,10057751,0,0,0,0
0,Incision site swelling,10074758,0,0,0,0
0,Dehiscence,10080904,0,0,0,0
0,Local anaesthetic systemic toxicity,10082534,0,0,0,0
0,Arteriovenous fistula thrombosis,10003192,0,0,0,0
0,Arteriovenous fistula site haemorrhage,10055123,0,0,0,0
0,Procedural hypotension,10062300,0,0,0,0
0,Dialysis hypotension,10084012,0,0,0,0
0,Haptoglobin increased,10019152,0,0,0,0
0,Monocytopenia,10027905,0,0,0,0
0,Muscle haemorrhage,10028309,0,0,0,0
0,Oesophageal pain,10030180,0,0,0,0
0,Shock haemorrhagic,10049771,0,0,0,0
0,Lower gastrointestinal haemorrhage,10050953,0,0,0,1
0,B-lymphocyte count decreased,10051313,0,0,0,0
0,Eyelid bleeding,10053196,0,0,0,0
0,Mesenteric haemorrhage,10060717,0,0,0,1
0,Haematotympanum,10063013,0,0,0,0
0,Oral mucosa haematoma,10074779,0,0,0,0
0,Ocular hypertension,10030043,0,0,0,0
0,Blood creatinine abnormal,10005481,0,0,0,0
0,Congenital vesicoureteric reflux,10010672,0,0,0,0
0,Croup infectious,10011416,0,0,0,0
0,Delayed puberty,10012205,0,0,0,0
0,Dentofacial anomaly,10012331,0,0,0,0
0,Developmental coordination disorder,10012557,0,0,0,0
0,Limb malformation,10024500,0,0,0,0
0,Low set ears,10024929,0,0,0,0
0,Retinitis pigmentosa,10038914,0,0,0,0
0,Supernumerary nipple,10042571,0,0,0,0
0,Vesicoureteric reflux,10047370,0,0,0,0
0,Postictal state,10048727,0,0,0,0
0,Congenital hydronephrosis,10050975,0,0,0,0
0,Congenital oral malformation,10061070,0,0,0,0
0,Hamartoma,10061193,0,0,0,0
0,Dysmorphism,10066054,0,0,0,0
0,Foetal anticonvulsant syndrome,10066485,0,0,0,0
0,Developmental hip dysplasia,10073767,0,0,0,0
0,Language disorder,10074869,0,0,0,0
0,Cystitis ulcerative,10011801,0,0,0,0
0,Ureteric cancer,10046392,0,0,0,0
0,Bladder necrosis,10051258,0,0,0,0
0,Foetal malformation,10060919,0,0,0,0
0,Carditis,10062746,0,0,0,0
0,Noninfective sialoadenitis,10075243,0,0,0,0
0,Intestinal dilatation,10022642,0,0,0,0
0,Magnesium deficiency,10025433,0,0,0,0
0,Copper deficiency,10010957,0,0,0,0
0,Postoperative analgesia,10036276,0,0,0,0
0,Ovarian cyst ruptured,10033136,0,0,0,0
0,Pelvic fluid collection,10065388,0,0,0,0
0,Injection site warmth,10022112,0,0,0,0
0,Injection site hypoaesthesia,10074586,0,0,0,0
0,Reticulocytopenia,10038795,0,0,0,0
0,Giardiasis,10018262,0,0,0,0
0,Coronary revascularisation,10049887,0,0,0,0
0,Agoraphobia,10001502,0,0,0,0
0,Impulsive behaviour,10021567,0,0,0,0
0,Somnolence neonatal,10041350,0,0,0,0
0,Activation syndrome,10066817,0,0,0,0
0,Illness anxiety disorder,10078077,0,0,0,0
0,Exposure to radiation,10073306,0,0,0,0
0,Coagulation disorder neonatal,10009732,0,0,0,0
0,Injection site thrombosis,10022104,0,0,0,0
0,Hypertonia neonatal,10048615,0,0,0,0
0,Neonatal hypotension,10049223,0,0,0,0
0,Neonatal aspiration,10059033,0,0,0,0
0,Oedema neonatal,10061317,0,0,0,0
0,Fistula,10016717,0,0,0,0
0,Catheter site infection,10056520,0,0,0,0
0,Delayed recovery from anaesthesia,10012206,0,0,0,0
0,Spinal cord injury,10041552,0,0,0,0
0,Hearing disability,10053194,0,0,0,0
0,Anaesthetic complication,10060938,0,0,0,0
0,Urinary retention postoperative,10063475,0,0,0,0
0,Perineal disorder,10077853,0,0,0,0
0,Phantom limb syndrome,10082544,0,0,0,0
0,Anovulatory cycle,10002659,0,0,0,0
0,Platelet transfusion,10035543,0,0,0,0
0,Arthritis infective,10060968,0,0,0,0
0,Nephrogenic systemic fibrosis,10067467,0,0,0,0
0,Abortion infected,10000228,0,0,0,0
0,Device breakage,10012575,0,0,0,0
0,Uterine infection,10062233,0,0,0,0
0,Allergy to metals,10066414,0,0,0,0
0,Neonatal respiratory depression,10028970,0,0,0,0
0,Hypersplenism,10020769,0,0,0,0
0,Alanine aminotransferase abnormal,10001547,0,0,0,0
0,Periorbital haematoma,10034544,0,0,0,0
0,Red blood cells urine positive,10038182,0,0,0,0
0,Traumatic haematoma,10044522,0,0,0,0
0,Anal haemorrhage,10049555,0,0,0,1
0,Occult blood positive,10061880,0,0,0,1
0,Ovarian hyperstimulation syndrome,10033266,0,0,0,0
0,Ovarian neoplasm,10061535,0,0,0,0
0,Glabellar reflex abnormal,10058486,0,0,0,0
0,Oromandibular dystonia,10067954,0,0,0,0
0,Abnormal involuntary movement scale,10075002,0,0,0,0
0,Multiple allergies,10028164,0,0,0,0
0,Renal cortical necrosis,10038422,1,0,0,0
0,Allergic sinusitis,10049153,0,0,0,0
0,Infusion site urticaria,10065490,0,0,0,0
0,Injection site streaking,10066778,0,0,0,0
0,Eye allergy,10015907,0,0,0,0
0,Facial wasting,10056866,0,0,0,0
0,Osteodystrophy,10031240,0,0,0,0
0,Iris adhesions,10022945,0,0,0,0
0,Neonatal toxicity,10078986,0,0,0,0
0,Hydrocholecystis,10056972,0,0,0,0
0,Choroidal effusion,10063970,0,0,0,0
0,Penile infection,10061912,0,0,0,0
0,Negative thoughts,10058672,0,0,0,0
0,Eye injury,10061128,0,0,0,0
0,Vulvovaginal injury,10071212,0,0,0,0
0,Altered state of consciousness,10001854,0,0,0,0
0,Paradoxical drug reaction,10048958,0,0,0,0
0,Ankle fracture,10002544,0,0,0,0
0,Pulmonary cavitation,10051738,0,0,0,0
0,Scrotal haematoma,10039749,0,0,0,0
0,Scrotal infection,10062156,0,0,0,0
0,Lower urinary tract symptoms,10071289,0,0,0,0
0,Iron overload,10065973,0,0,0,0
0,Papillary thyroid cancer,10033701,0,0,0,0
0,Colon adenoma,10048832,0,0,0,0
0,Type IV hypersensitivity reaction,10053613,0,0,0,0
0,Carcinoma in situ,10061450,0,0,0,0
0,Coccydynia,10009829,0,0,0,0
0,Mucosal dryness,10028111,0,0,0,0
0,Myokymia,10028632,0,0,0,0
0,Fanconi syndrome acquired,10052607,0,0,0,0
0,Administration site extravasation,10075933,0,0,0,0
0,Scrotal ulcer,10039760,0,0,0,0
0,Application site swelling,10053424,0,0,0,0
0,Scrotal erythema,10054950,0,0,0,0
0,Application site cellulitis,10065301,0,0,0,0
0,Application site erosion,10065577,0,0,0,0
0,Application site haemorrhage,10072694,0,0,0,0
0,Vulvovaginal disorder,10047787,0,0,0,0
0,Blood lactic acid increased,10005635,0,0,0,0
0,Central nervous system haemorrhage,10072043,0,0,0,0
0,Cortisol decreased,10011198,0,0,0,0
0,Chondrolysis,10058112,0,0,0,0
0,Photopheresis,10065517,0,0,0,0
0,Clubbing,10009691,0,0,0,0
0,Crohn's disease,10011401,0,0,0,0
0,Osteosarcoma,10031291,0,0,0,0
0,Chronic hepatitis,10008909,0,0,0,0
0,Vessel puncture site haematoma,10065902,0,0,0,0
0,Anterior chamber inflammation,10054765,0,0,0,0
0,Sleep attacks,10040981,0,0,0,0
0,Diabetes mellitus inadequate control,10012607,0,0,0,0
0,Pancreatic carcinoma,10033609,0,0,0,0
0,Wernicke's encephalopathy,10047911,0,0,0,0
0,Bone marrow necrosis,10058822,0,0,0,0
0,Endotracheal intubation,10067450,0,0,0,0
0,Albumin urine present,10001582,0,0,0,0
0,Acrochordon,10000591,0,0,0,0
0,Cryptorchism,10011498,0,0,0,0
0,Hydrocele,10020488,0,0,0,0
0,Meningocele,10027266,0,0,0,0
0,Beckwith-Wiedemann syndrome,10050344,0,0,0,0
0,Protrusion tongue,10037076,0,0,0,0
0,Oral dysaesthesia,10050820,0,0,0,0
0,Hyperinsulinaemia,10060378,0,0,0,0
0,Resting tremor,10071390,0,0,0,0
0,Attention deficit hyperactivity disorder,10083622,0,0,0,0
0,Anterior chamber flare,10052127,0,0,0,0
0,Sense of oppression,10040007,0,0,0,0
0,Sickle cell anaemia,10040641,0,0,0,0
0,Upper respiratory tract irritation,10070841,0,0,0,0
0,Phimosis,10034878,0,0,0,0
0,Skin erosion,10040840,0,0,0,0
0,Vulvitis,10047780,0,0,0,0
0,Genital herpes simplex,10073931,0,0,0,0
0,Nasal mucosal ulcer,10065546,0,0,0,0
0,Epidural lipomatosis,10067599,0,0,0,0
0,Pulmonary mycosis,10037422,0,0,0,0
0,Stenotrophomonas infection,10054138,0,0,0,0
0,Bilirubin conjugated increased,10004685,0,0,0,0
0,Blood bilirubin unconjugated increased,10005370,0,0,0,0
0,Blood calcium increased,10005396,0,0,0,0
0,Blood magnesium decreased,10005654,0,0,0,0
0,Yellow skin,10048245,0,0,0,0
0,Pancreatic failure,10079281,0,0,0,0
0,Blood pressure systolic decreased,10005758,0,0,0,0
0,Hypertensive encephalopathy,10020803,0,0,0,0
0,Diastolic hypotension,10066077,0,0,0,0
0,Cellulitis staphylococcal,10007921,0,0,0,0
0,Gingival recession,10018290,0,0,0,0
0,Lacrimation decreased,10023642,0,0,0,0
0,Lung adenocarcinoma stage I,10025035,0,0,0,0
0,Sleep paralysis,10041002,0,0,0,0
0,Joint range of motion decreased,10048706,0,0,0,0
0,Lip blister,10049307,0,0,0,0
0,Blood pressure inadequately controlled,10051128,0,0,0,0
0,Electrocardiogram ST-T segment abnormal,10052333,0,0,0,0
0,Infective tenosynovitis,10057619,0,0,0,0
0,QRS axis abnormal,10057624,0,0,0,0
0,Tooth injury,10044043,0,0,0,0
0,Food allergy,10016946,0,0,0,0
0,Abdominal abscess,10060921,0,0,0,0
0,Persistent depressive disorder,10077804,0,0,0,0
0,Phlebitis superficial,10034902,0,0,0,0
0,Pancreatic necrosis,10058096,0,0,0,0
0,Infusion site thrombosis,10065489,0,0,0,0
0,Infusion site hypoaesthesia,10065984,0,0,0,0
0,Vessel puncture site pain,10066951,0,0,0,0
0,Vessel puncture site swelling,10070648,0,0,0,0
0,Vessel puncture site erythema,10074760,0,0,0,0
0,Electrocardiogram repolarisation abnormality,10052464,0,0,0,0
0,Macular fibrosis,10071392,0,0,0,0
0,Haemodilution,10059484,0,0,0,0
0,Delayed graft function,10076664,1,0,0,0
0,Bovine tuberculosis,10006049,0,0,0,0
0,Coccidioidomycosis,10009825,0,0,0,0
0,Disseminated tuberculosis,10013453,0,0,0,0
