,ingredient_name,pt_meddra_term,condition_name,affect,gpt_output,response
432,abacavir,renal failure,acute kidney injury,0.0,false,false
433,thioridazine,hepatotoxicity,acute liver injury,0.0,False,false
434,pentobarbital,liver injury,acute liver injury,0.0,false,false
435,carbidopa,gastrointestinal haemorrhage,gi bleed,0.0,False,false
436,ibandronate,renal failure,acute kidney injury,0.0,false,false
437,enalapril,renal impairment,acute kidney injury,0.0,false,false
438,paricalcitol,gastrointestinal haemorrhage,gi bleed,0.0,False,false
439,dolutegravir,hepatotoxicity,acute liver injury,0.0,false,false
440,imatinib,haematemesis,gi bleed,0.0,false,false
441,imatinib,acute kidney injury,acute kidney injury,0.0,false,false
442,tobramycin,renal impairment,acute kidney injury,0.0,false,false
443,abiraterone,acute hepatic failure,acute liver injury,0.0,false,false
444,fentanyl,renal impairment,acute kidney injury,0.0,false,false
445,decitabine,myocardial infarction,acute myocardial infarction,0.0,false,false
446,teriflunomide,myocardial infarction,acute myocardial infarction,0.0,false,false
447,methylphenidate,acute hepatic failure,acute liver injury,0.0,false,false
448,deferasirox,hepatic failure,acute liver injury,0.0,false,false
449,vigabatrin,gastrointestinal haemorrhage,gi bleed,0.0,False,false
450,cyclophosphamide,hepatic enzyme increased,acute liver injury,0.0,false,false
451,remifentanil,renal failure,acute kidney injury,0.0,false,false
452,liothyronine,myocardial infarction,acute myocardial infarction,0.0,false,false
453,haloperidol,liver function test abnormal,acute liver injury,0.0,false,false
454,ibutilide,renal failure,acute kidney injury,0.0,false,false
455,mesalamine,liver function test abnormal,acute liver injury,0.0,false,false
456,foscarnet,renal impairment,acute kidney injury,0.0,false,false
457,carmustine,hepatotoxicity,acute liver injury,0.0,false,false
458,pentostatin,liver function test abnormal,acute liver injury,0.0,false,false
459,lovastatin,hepatic enzyme abnormal,acute liver injury,0.0,false,false
460,trastuzumab,renal failure,acute kidney injury,0.0,false,false
461,trastuzumab,renal impairment,acute kidney injury,0.0,false,false
462,voriconazole,renal failure,acute kidney injury,0.0,false,false
463,tinidazole,acute hepatic failure,acute liver injury,0.0,false,false
464,alvimopan,myocardial infarction,acute myocardial infarction,0.0,false,false
465,bendamustine,acute kidney injury,acute kidney injury,0.0,false,false
466,tipranavir,hepatic failure,acute liver injury,1.0,false,false
467,iloprost,renal failure,acute kidney injury,0.0,false,false
468,amifostine,renal failure,acute kidney injury,0.0,false,false
469,fluvoxamine,liver function test abnormal,acute liver injury,0.0,false,false
470,procarbazine,haematemesis,gi bleed,0.0,False,false
471,tocilizumab,hepatic failure,acute liver injury,0.0,false,false
472,fexinidazole,hepatic failure,acute liver injury,0.0,false,false
473,elotuzumab,renal failure,acute kidney injury,0.0,false,false
474,vincristine,myocardial infarction,acute myocardial infarction,0.0,false,false
475,sacituzumab,acute kidney injury,acute kidney injury,0.0,false,false
476,sparsentan,hepatotoxicity,acute liver injury,0.0,false,false
477,dotatate,renal impairment,acute kidney injury,0.0,false,false
478,venetoclax,gastrointestinal haemorrhage,gi bleed,0.0,False,false
479,ziconotide,acute kidney injury,acute kidney injury,0.0,false,false
480,maralixibat,gastrointestinal haemorrhage,gi bleed,0.0,false,false
481,adalimumab,acute hepatic failure,acute liver injury,0.0,false,false
482,polatuzumab vedotin,hepatotoxicity,acute liver injury,0.0,false,false
483,"fecal microbiota spores, live",renal impairment,acute kidney injury,0.0,False,false
484,ferumoxytol,myocardial infarction,acute myocardial infarction,0.0,false,false
485,omaveloxolone,hepatic enzyme increased,acute liver injury,0.0,false,false
486,atezolizumab,gastrointestinal haemorrhage,gi bleed,0.0,false,false
487,cobimetinib,haematemesis,gi bleed,0.0,false,false
488,cobimetinib,liver function test abnormal,acute liver injury,0.0,false,false
489,brentuximab vedotin,hepatotoxicity,acute liver injury,0.0,false,false
490,blinatumomab,hepatic enzyme increased,acute liver injury,0.0,false,false
491,capmatinib,acute kidney injury,acute kidney injury,0.0,false,false
492,isopropyl alcohol,hepatic necrosis,acute liver injury,0.0,false,false
493,allogeneic processed thymus tissue,renal failure,acute kidney injury,0.0,false,false
494,allogeneic processed thymus tissue,renal impairment,acute kidney injury,0.0,false,false
495,allogeneic processed thymus tissue,acute kidney injury,acute kidney injury,0.0,false,false
496,trastuzumab,hepatic enzyme increased,acute liver injury,0.0,false,false
497,daprodustat,myocardial infarction,acute myocardial infarction,0.0,false,false
498,oxandrolone,hepatic failure,acute liver injury,0.0,false,false
499,valproate,liver injury,acute liver injury,1.0,false,false
500,acetaminophen,liver injury,acute liver injury,0.0,false,false
501,tolvaptan,hepatotoxicity,acute liver injury,0.0,false,false
502,tolvaptan,acute hepatic failure,acute liver injury,0.0,false,false
503,upadacitinib,myocardial infarction,acute myocardial infarction,0.0,false,false
504,ruxolitinib,myocardial infarction,acute myocardial infarction,0.0,false,false
505,hydrochlorothiazide,renal failure,acute kidney injury,1.0,false,false
506,zolpidem,myocardial infarction,acute myocardial infarction,0.0,false,false
507,secobarbital,liver injury,acute liver injury,0.0,false,false
508,cephalexin,renal impairment,acute kidney injury,0.0,false,false
509,disopyramide,hepatic enzyme increased,acute liver injury,0.0,false,false
510,valproate,hepatotoxicity,acute liver injury,1.0,false,false
511,nitrofurantoin,renal impairment,acute kidney injury,0.0,false,false
512,sumatriptan,myocardial infarction,acute myocardial infarction,1.0,false,false
513,allopurinol,hepatic necrosis,acute liver injury,1.0,false,false
514,amitriptyline,myocardial infarction,acute myocardial infarction,0.0,false,false
515,prochlorperazine,liver injury,acute liver injury,0.0,False,false
516,tizanidine,gastrointestinal haemorrhage,gi bleed,0.0,false,false
517,paroxetine,haematemesis,gi bleed,0.0,false,false
518,mesalamine,gastrointestinal haemorrhage,gi bleed,0.0,False,false
519,lamivudine,renal failure,acute kidney injury,0.0,false,false
520,simvastatin,hepatic failure,acute liver injury,0.0,false,false
521,mirtazapine,liver function test abnormal,acute liver injury,0.0,false,false
522,olanzapine,hepatic failure,acute liver injury,0.0,false,false
523,raltegravir,renal failure,acute kidney injury,0.0,False,false
524,darunavir,hepatic enzyme increased,acute liver injury,1.0,false,false
525,progesterone,hepatic failure,acute liver injury,0.0,false,false
526,progesterone,hepatic necrosis,acute liver injury,0.0,false,false
527,progesterone,hepatic enzyme increased,acute liver injury,0.0,false,false
528,pioglitazone,hepatic failure,acute liver injury,1.0,false,false
529,imiquimod,myocardial infarction,acute myocardial infarction,0.0,False,false
530,ketorolac,haematemesis,gi bleed,1.0,false,false
531,vardenafil,myocardial infarction,acute myocardial infarction,0.0,false,false
532,lansoprazole,liver function test abnormal,acute liver injury,0.0,false,false
533,pilocarpine,liver function test abnormal,acute liver injury,0.0,False,false
534,varenicline,acute kidney injury,acute kidney injury,0.0,false,false
535,rasagiline,gastrointestinal haemorrhage,gi bleed,0.0,false,false
536,eletriptan,liver function test abnormal,acute liver injury,0.0,false,false
537,cilostazol,gastrointestinal haemorrhage,gi bleed,0.0,false,false
538,losartan,renal impairment,acute kidney injury,0.0,false,false
539,ergocalciferol,renal failure,acute kidney injury,0.0,False,false
540,fosinopril,hepatic failure,acute liver injury,0.0,false,false
541,zidovudine,hepatic failure,acute liver injury,1.0,false,false
542,mycophenolate mofetil,acute kidney injury,acute kidney injury,0.0,false,false
543,rosuvastatin,hepatic enzyme abnormal,acute liver injury,0.0,false,false
544,diflunisal,renal impairment,acute kidney injury,1.0,false,false
545,milrinone,liver function test abnormal,acute liver injury,0.0,false,false
546,propylthiouracil,liver injury,acute liver injury,1.0,false,false
547,dexlansoprazole,acute kidney injury,acute kidney injury,0.0,false,false
548,ciprofloxacin,renal impairment,acute kidney injury,0.0,false,false
549,escitalopram,hepatic necrosis,acute liver injury,0.0,false,false
550,simvastatin,myocardial infarction,acute myocardial infarction,0.0,false,false
551,disulfiram,hepatic failure,acute liver injury,1.0,false,false
552,naltrexone,hepatocellular injury,acute liver injury,0.0,false,false
553,betaxolol,myocardial infarction,acute myocardial infarction,0.0,false,false
554,desvenlafaxine,liver function test abnormal,acute liver injury,0.0,false,false
555,valproate,hepatic failure,acute liver injury,1.0,false,false
556,gemcitabine,renal failure,acute kidney injury,0.0,false,false
557,demeclocycline,hepatic failure,acute liver injury,0.0,False,false
558,ganciclovir,renal impairment,acute kidney injury,0.0,false,false
559,clozapine,myocardial infarction,acute myocardial infarction,0.0,false,false
560,sildenafil,myocardial infarction,acute myocardial infarction,0.0,false,false
561,tramadol,renal failure,acute kidney injury,0.0,false,false
562,diclofenac,acute kidney injury,acute kidney injury,0.0,false,false
563,procainamide,hepatic enzyme increased,acute liver injury,0.0,false,false
564,iloperidone,acute kidney injury,acute kidney injury,0.0,false,false
565,albendazole,acute kidney injury,acute kidney injury,0.0,false,false
566,fosphenytoin,gastrointestinal haemorrhage,gi bleed,0.0,False,false
567,fludarabine,hepatic failure,acute liver injury,0.0,false,false
568,zoledronic acid,acute kidney injury,acute kidney injury,0.0,false,false
569,leflunomide,hepatotoxicity,acute liver injury,0.0,False,false
570,toremifene,myocardial infarction,acute myocardial infarction,0.0,false,false
571,dolutegravir,renal impairment,acute kidney injury,0.0,false,false
572,quetiapine,hepatic necrosis,acute liver injury,0.0,false,false
573,cyclosporine,hepatic failure,acute liver injury,1.0,false,false
574,bexarotene,liver function test abnormal,acute liver injury,0.0,false,false
575,sevelamer,gastrointestinal haemorrhage,gi bleed,0.0,False,false
576,semaglutide,acute kidney injury,acute kidney injury,0.0,false,false
577,deferasirox,liver function test abnormal,acute liver injury,0.0,false,false
578,cyclophosphamide,renal failure,acute kidney injury,0.0,false,false
579,micafungin,liver function test abnormal,acute liver injury,0.0,false,false
580,mannitol,acute kidney injury,acute kidney injury,0.0,false,false
581,eravacycline,renal impairment,acute kidney injury,0.0,false,false
582,infliximab,acute hepatic failure,acute liver injury,1.0,false,false
583,rituximab,myocardial infarction,acute myocardial infarction,0.0,false,false
584,mycophenolic acid,renal impairment,acute kidney injury,0.0,false,false
585,ibuprofen,renal failure,acute kidney injury,1.0,false,false
586,peginterferon alfa-2a,gastrointestinal haemorrhage,gi bleed,0.0,False,false
587,potassium iodide,gastrointestinal haemorrhage,gi bleed,0.0,False,false
588,delafloxacin,renal failure,acute kidney injury,0.0,false,false
589,6-aminocaproic acid,acute kidney injury,acute kidney injury,0.0,false,false
590,dalbavancin,hepatotoxicity,acute liver injury,0.0,false,false
591,amifostine,myocardial infarction,acute myocardial infarction,0.0,false,false
592,vorinostat,gastrointestinal haemorrhage,gi bleed,0.0,False,false
593,alteplase,myocardial infarction,acute myocardial infarction,0.0,false,false
594,pentamidine,renal impairment,acute kidney injury,0.0,false,false
595,selpercatinib,gastrointestinal haemorrhage,gi bleed,0.0,False,false
596,alogliptin,renal impairment,acute kidney injury,0.0,false,false
597,goserelin,renal failure,acute kidney injury,0.0,false,false
598,carfilzomib,acute kidney injury,acute kidney injury,0.0,false,false
599,thiotepa,gastrointestinal haemorrhage,gi bleed,0.0,False,false
600,canagliflozin,renal impairment,acute kidney injury,0.0,false,false
601,asparaginase,hepatotoxicity,acute liver injury,0.0,false,false
602,dapagliflozin,acute kidney injury,acute kidney injury,0.0,false,false
603,iron sucrose,myocardial infarction,acute myocardial infarction,0.0,false,false
604,isoflurane,renal failure,acute kidney injury,0.0,false,false
605,isoflurane,acute kidney injury,acute kidney injury,0.0,false,false
606,tucatinib,hepatocellular injury,acute liver injury,0.0,false,false
607,aripiprazole,liver function test abnormal,acute liver injury,0.0,false,false
608,nafarelin,myocardial infarction,acute myocardial infarction,0.0,False,false
609,cabotegravir,hepatotoxicity,acute liver injury,0.0,false,false
610,lorlatinib,myocardial infarction,acute myocardial infarction,0.0,false,false
611,vemurafenib,hepatotoxicity,acute liver injury,0.0,false,false
612,vemurafenib,renal failure,acute kidney injury,0.0,false,false
613,pomalidomide,gastrointestinal haemorrhage,gi bleed,0.0,false,false
614,tretinoin,hepatotoxicity,acute liver injury,0.0,false,false
615,amobarbital,liver injury,acute liver injury,0.0,false,false
616,polatuzumab vedotin,renal failure,acute kidney injury,0.0,false,false
617,estramustine,myocardial infarction,acute myocardial infarction,0.0,false,false
618,abemaciclib,myocardial infarction,acute myocardial infarction,0.0,false,false
619,atezolizumab,hepatocellular injury,acute liver injury,0.0,false,false
620,tezepelumab,myocardial infarction,acute myocardial infarction,0.0,false,false
621,cobimetinib,acute kidney injury,acute kidney injury,0.0,false,false
622,capmatinib,hepatotoxicity,acute liver injury,0.0,false,false
623,cabazitaxel,renal impairment,acute kidney injury,0.0,false,false
624,cabazitaxel,acute kidney injury,acute kidney injury,0.0,false,false
625,eltrombopag,hepatic failure,acute liver injury,0.0,false,false
626,ceritinib,myocardial infarction,acute myocardial infarction,0.0,false,false
627,dihematoporphyrin ether,haematemesis,gi bleed,0.0,False,false
628,obinutuzumab,hepatotoxicity,acute liver injury,0.0,false,false
629,trastuzumab,hepatotoxicity,acute liver injury,0.0,false,false
630,trametinib,renal failure,acute kidney injury,0.0,false,false
631,enfortumab,acute kidney injury,acute kidney injury,0.0,false,false
632,tirzepatide,acute kidney injury,acute kidney injury,0.0,false,false
633,cabozantinib,hepatic enzyme increased,acute liver injury,0.0,false,false
634,nefazodone,hepatocellular injury,acute liver injury,1.0,false,false
635,lamivudine,hepatotoxicity,acute liver injury,1.0,false,false
636,ribavirin,myocardial infarction,acute myocardial infarction,0.0,False,false
637,nadolol,myocardial infarction,acute myocardial infarction,0.0,false,false
638,amiloride,renal failure,acute kidney injury,0.0,false,false
639,mexiletine,liver injury,acute liver injury,0.0,false,false
640,fenoprofen,myocardial infarction,acute myocardial infarction,1.0,false,false
641,gentamicin,renal impairment,acute kidney injury,0.0,false,false
642,acitretin,hepatotoxicity,acute liver injury,0.0,false,false
643,propranolol,myocardial infarction,acute myocardial infarction,0.0,false,false
644,teriflunomide,acute hepatic failure,acute liver injury,0.0,false,false
645,ketorolac,acute kidney injury,acute kidney injury,1.0,false,false
646,cefuroxime,renal impairment,acute kidney injury,0.0,false,false
647,nefazodone,liver function test abnormal,acute liver injury,1.0,false,false
648,sumatriptan,haematemesis,gi bleed,0.0,False,false
649,gabapentin,liver function test abnormal,acute liver injury,0.0,false,false
650,testosterone,liver function test abnormal,acute liver injury,0.0,false,false
651,allopurinol,gastrointestinal haemorrhage,gi bleed,0.0,false,false
652,zaleplon,liver function test abnormal,acute liver injury,0.0,false,false
653,propoxyphene,liver function test abnormal,acute liver injury,0.0,false,false
654,diclofenac,haematemesis,gi bleed,0.0,false,false
655,ciprofloxacin,renal failure,acute kidney injury,0.0,false,false
656,oxaprozin,haematemesis,gi bleed,1.0,False,false
657,oxaprozin,hepatic failure,acute liver injury,1.0,false,false
658,clopidogrel,hepatic enzyme increased,acute liver injury,0.0,false,false
659,fluvoxamine,haematemesis,gi bleed,0.0,false,false
660,tetracycline,hepatic failure,acute liver injury,0.0,false,false
661,sertraline,myocardial infarction,acute myocardial infarction,0.0,false,false
662,mesalamine,hepatic failure,acute liver injury,0.0,False,false
663,fluoxetine,gastrointestinal haemorrhage,gi bleed,1.0,false,false
664,phenytoin,liver injury,acute liver injury,0.0,false,false
665,isoniazid,liver injury,acute liver injury,1.0,false,false
666,tramadol,hepatic enzyme increased,acute liver injury,0.0,false,false
667,rifampin,acute kidney injury,acute kidney injury,0.0,false,false
668,quetiapine,acute kidney injury,acute kidney injury,0.0,false,false
669,duloxetine,myocardial infarction,acute myocardial infarction,0.0,false,false
670,fenofibrate,liver function test abnormal,acute liver injury,0.0,false,false
671,carvedilol,renal failure,acute kidney injury,0.0,false,false
672,ketorolac,renal failure,acute kidney injury,1.0,false,false
673,glipizide,liver injury,acute liver injury,0.0,false,false
674,etodolac,renal failure,acute kidney injury,1.0,false,false
675,varenicline,liver function test abnormal,acute liver injury,0.0,false,false
676,ropinirole,acute kidney injury,acute kidney injury,0.0,false,false
677,dicloxacillin,hepatotoxicity,acute liver injury,0.0,false,false
678,ketoprofen,gastrointestinal haemorrhage,gi bleed,1.0,False,false
679,prasugrel,gastrointestinal haemorrhage,gi bleed,0.0,False,false
680,propafenone,liver function test abnormal,acute liver injury,0.0,false,false
681,propafenone,myocardial infarction,acute myocardial infarction,0.0,false,false
682,diflunisal,renal failure,acute kidney injury,1.0,false,false
683,oxcarbazepine,haematemesis,gi bleed,0.0,false,false
684,auranofin,gastrointestinal haemorrhage,gi bleed,0.0,False,false
685,escitalopram,gastrointestinal haemorrhage,gi bleed,1.0,false,false
686,anagrelide,renal failure,acute kidney injury,0.0,false,false
687,maraviroc,myocardial infarction,acute myocardial infarction,0.0,false,false
688,almotriptan,myocardial infarction,acute myocardial infarction,1.0,false,false
689,candesartan,renal impairment,acute kidney injury,1.0,false,false
690,cidofovir,hepatic necrosis,acute liver injury,0.0,false,false
691,olsalazine,hepatocellular injury,acute liver injury,0.0,False,false
692,clozapine,hepatic failure,acute liver injury,1.0,false,false
693,clozapine,liver injury,acute liver injury,1.0,false,false
694,itraconazole,renal impairment,acute kidney injury,0.0,false,false
695,acamprosate,acute kidney injury,acute kidney injury,0.0,false,false
696,paclitaxel,hepatic necrosis,acute liver injury,0.0,false,false
697,procainamide,hepatic failure,acute liver injury,0.0,false,false
698,dofetilide,liver injury,acute liver injury,0.0,false,false
699,oxaliplatin,gastrointestinal haemorrhage,gi bleed,0.0,false,false
700,mitomycin,haematemesis,gi bleed,0.0,False,false
701,carbidopa,myocardial infarction,acute myocardial infarction,0.0,false,false
702,valganciclovir,renal failure,acute kidney injury,0.0,false,false
703,voriconazole,liver function test abnormal,acute liver injury,1.0,false,false
704,docetaxel,hepatotoxicity,acute liver injury,0.0,false,false
705,piroxicam,hepatotoxicity,acute liver injury,1.0,false,false
706,ambrisentan,liver injury,acute liver injury,0.0,false,false
707,ifosfamide,renal impairment,acute kidney injury,0.0,True,true
708,bortezomib,haematemesis,gi bleed,0.0,False,false
709,decitabine,liver function test abnormal,acute liver injury,0.0,false,false
710,flurbiprofen,hepatotoxicity,acute liver injury,0.0,false,false
711,cefotaxime,acute kidney injury,acute kidney injury,0.0,false,false
712,megestrol,renal failure,acute kidney injury,0.0,false,false
713,protriptyline,myocardial infarction,acute myocardial infarction,0.0,false,false
714,palonosetron,hepatic enzyme increased,acute liver injury,0.0,false,false
715,cyclophosphamide,gastrointestinal haemorrhage,gi bleed,0.0,false,false
716,nafcillin,hepatic failure,acute liver injury,0.0,false,false
717,liraglutide,renal failure,acute kidney injury,0.0,false,false
718,epinephrine,renal failure,acute kidney injury,0.0,false,false
719,chlorthalidone,renal impairment,acute kidney injury,0.0,false,false
720,fenoldopam,myocardial infarction,acute myocardial infarction,0.0,false,false
721,gemtuzumab ozogamicin,hepatic failure,acute liver injury,0.0,false,false
722,pentostatin,hepatic enzyme increased,acute liver injury,0.0,false,false
723,romidepsin,acute kidney injury,acute kidney injury,0.0,false,false
724,tinidazole,hepatic failure,acute liver injury,0.0,false,false
725,prednisolone,myocardial infarction,acute myocardial infarction,0.0,false,false
726,allopurinol,renal impairment,acute kidney injury,1.0,false,false
727,mefenamate,gastrointestinal haemorrhage,gi bleed,1.0,False,false
728,delafloxacin,hepatic enzyme increased,acute liver injury,0.0,false,false
729,glatiramer,haematemesis,gi bleed,0.0,False,false
730,ketorolac,hepatotoxicity,acute liver injury,1.0,false,false
731,pemetrexed,acute kidney injury,acute kidney injury,0.0,false,false
732,neratinib,acute kidney injury,acute kidney injury,0.0,false,false
733,sevoflurane,hepatic necrosis,acute liver injury,0.0,false,false
734,secnidazole,acute hepatic failure,acute liver injury,0.0,false,false
735,eculizumab,renal impairment,acute kidney injury,0.0,false,false
736,bosutinib,renal failure,acute kidney injury,0.0,false,false
737,enasidenib,renal failure,acute kidney injury,0.0,false,false
738,desflurane,hepatic necrosis,acute liver injury,0.0,false,false
739,ceftaroline fosamil,renal failure,acute kidney injury,0.0,false,false
740,canagliflozin,acute kidney injury,acute kidney injury,0.0,false,false
741,empagliflozin,acute kidney injury,acute kidney injury,0.0,false,false
742,sevoflurane,hepatic failure,acute liver injury,0.0,false,false
743,benznidazole,hepatic failure,acute liver injury,0.0,false,false
744,apalutamide,acute kidney injury,acute kidney injury,0.0,false,false
745,belantamab mafodotin,renal impairment,acute kidney injury,0.0,false,false
746,rezafungin,acute kidney injury,acute kidney injury,0.0,false,false
747,cobimetinib,hepatotoxicity,acute liver injury,0.0,false,false
748,macitentan,liver injury,acute liver injury,0.0,false,false
749,panitumumab,acute kidney injury,acute kidney injury,0.0,false,false
750,ipilimumab,hepatic enzyme increased,acute liver injury,0.0,false,false
751,octreotide,renal failure,acute kidney injury,0.0,false,false
752,basiliximab,gastrointestinal haemorrhage,gi bleed,0.0,False,false
753,ceritinib,hepatotoxicity,acute liver injury,0.0,false,false
754,ponesimod,hepatic enzyme increased,acute liver injury,0.0,false,false
755,brigatinib,hepatotoxicity,acute liver injury,0.0,false,false
756,avanafil,myocardial infarction,acute myocardial infarction,0.0,false,false
757,abatacept,acute kidney injury,acute kidney injury,0.0,false,false
758,bempedoic acid,hepatic enzyme increased,acute liver injury,0.0,false,false
759,cabozantinib,liver function test abnormal,acute liver injury,0.0,false,false
760,bedaquiline,hepatotoxicity,acute liver injury,0.0,false,false
761,binimetinib,hepatotoxicity,acute liver injury,0.0,false,false
762,binimetinib,acute kidney injury,acute kidney injury,0.0,false,false
763,nefazodone,liver injury,acute liver injury,1.0,false,false
764,mexiletine,myocardial infarction,acute myocardial infarction,0.0,false,false
765,teriflunomide,hepatic failure,acute liver injury,0.0,false,false
766,sofosbuvir,hepatic failure,acute liver injury,0.0,false,false
767,methamphetamine,myocardial infarction,acute myocardial infarction,0.0,false,false
768,meloxicam,hepatic failure,acute liver injury,0.0,false,false
769,flurbiprofen,hepatic enzyme increased,acute liver injury,0.0,false,false
770,atenolol,renal failure,acute kidney injury,0.0,false,false
771,propafenone,renal failure,acute kidney injury,0.0,false,false
772,ibuprofen,acute kidney injury,acute kidney injury,1.0,false,false
773,ceftibuten,renal impairment,acute kidney injury,0.0,false,false
774,diclofenac,hepatic failure,acute liver injury,0.0,false,false
775,diclofenac,hepatic enzyme increased,acute liver injury,0.0,false,false
776,doxycycline,hepatotoxicity,acute liver injury,0.0,false,false
777,ciprofloxacin,gastrointestinal haemorrhage,gi bleed,0.0,False,false
778,ciprofloxacin,hepatic failure,acute liver injury,1.0,false,false
779,pantoprazole,gastrointestinal haemorrhage,gi bleed,0.0,False,false
780,pantoprazole,hepatocellular injury,acute liver injury,0.0,false,false
781,mesalamine,hepatotoxicity,acute liver injury,0.0,false,false
782,perphenazine,liver injury,acute liver injury,0.0,false,false
783,nabumetone,hepatic failure,acute liver injury,0.0,false,false
784,nabumetone,myocardial infarction,acute myocardial infarction,1.0,false,false
785,zafirlukast,hepatic failure,acute liver injury,1.0,false,false
786,erythromycin,renal failure,acute kidney injury,0.0,false,false
787,leflunomide,liver injury,acute liver injury,0.0,false,false
788,milnacipran,acute kidney injury,acute kidney injury,0.0,false,false
789,pramipexole,myocardial infarction,acute myocardial infarction,0.0,false,false
790,ropinirole,gastrointestinal haemorrhage,gi bleed,0.0,False,false
791,ketoprofen,haematemesis,gi bleed,1.0,false,false
792,febuxostat,haematemesis,gi bleed,0.0,false,false
793,leuprolide,gastrointestinal haemorrhage,gi bleed,0.0,false,false
794,colesevelam,myocardial infarction,acute myocardial infarction,0.0,false,false
795,balsalazide,hepatocellular injury,acute liver injury,0.0,false,false
796,balsalazide,renal failure,acute kidney injury,0.0,false,false
797,morphine,liver function test abnormal,acute liver injury,0.0,false,false
798,cyclosporine,renal failure,acute kidney injury,1.0,False,false
799,cevimeline,myocardial infarction,acute myocardial infarction,0.0,false,false
800,tolmetin,renal failure,acute kidney injury,0.0,false,false
801,prednisone,myocardial infarction,acute myocardial infarction,0.0,false,false
802,tadalafil,renal impairment,acute kidney injury,0.0,false,false
803,irbesartan,myocardial infarction,acute myocardial infarction,0.0,false,false
804,irbesartan,renal impairment,acute kidney injury,0.0,false,false
805,lisdexamfetamine,myocardial infarction,acute myocardial infarction,0.0,false,false
806,erlotinib,liver function test abnormal,acute liver injury,0.0,false,false
807,erlotinib,myocardial infarction,acute myocardial infarction,0.0,false,false
808,exenatide,renal impairment,acute kidney injury,0.0,false,false
809,pioglitazone,hepatotoxicity,acute liver injury,1.0,false,false
810,minocycline,renal failure,acute kidney injury,0.0,false,false
811,loxapine,hepatocellular injury,acute liver injury,0.0,false,false
812,fluphenazine,liver injury,acute liver injury,0.0,false,false
813,ethacrynate,liver function test abnormal,acute liver injury,0.0,false,false
814,galantamine,gastrointestinal haemorrhage,gi bleed,0.0,false,false
815,ranolazine,renal impairment,acute kidney injury,0.0,false,false
816,meropenem,hepatic failure,acute liver injury,0.0,false,false
817,baclofen,gastrointestinal haemorrhage,gi bleed,0.0,false,false
818,dofetilide,myocardial infarction,acute myocardial infarction,0.0,false,false
819,argatroban,haematemesis,gi bleed,0.0,False,false
820,triamterene,acute kidney injury,acute kidney injury,0.0,false,false
821,plazomicin,renal impairment,acute kidney injury,0.0,false,false
822,temsirolimus,renal failure,acute kidney injury,0.0,false,false
823,atovaquone,hepatic failure,acute liver injury,0.0,false,false
824,voriconazole,myocardial infarction,acute myocardial infarction,0.0,false,false
825,toremifene,hepatotoxicity,acute liver injury,0.0,false,false
826,aldesleukin,haematemesis,gi bleed,0.0,false,false
827,tolcapone,hepatocellular injury,acute liver injury,1.0,True,true
828,ambrisentan,hepatotoxicity,acute liver injury,0.0,false,false
829,methotrexate,renal failure,acute kidney injury,0.0,false,false
830,cefixime,renal impairment,acute kidney injury,0.0,false,false
831,cladribine,acute kidney injury,acute kidney injury,0.0,false,false
832,mitoxantrone,myocardial infarction,acute myocardial infarction,0.0,false,false
833,teriflunomide,hepatotoxicity,acute liver injury,0.0,false,false
834,methylphenidate,hepatocellular injury,acute liver injury,0.0,false,false
835,micafungin,renal failure,acute kidney injury,0.0,false,false
836,hydroxychloroquine,hepatic failure,acute liver injury,0.0,false,false
837,fenofibrate,hepatotoxicity,acute liver injury,0.0,false,false
838,vorapaxar,gastrointestinal haemorrhage,gi bleed,0.0,False,false
839,phenylephrine,myocardial infarction,acute myocardial infarction,0.0,false,false
840,goserelin,myocardial infarction,acute myocardial infarction,0.0,False,false
841,saquinavir,gastrointestinal haemorrhage,gi bleed,0.0,false,false
842,caspofungin,renal failure,acute kidney injury,0.0,false,false
843,caspofungin,hepatic enzyme increased,acute liver injury,1.0,false,false
844,betamethasone,myocardial infarction,acute myocardial infarction,0.0,false,false
845,rifapentine,hepatotoxicity,acute liver injury,0.0,false,false
846,hydroxocobalamin,acute kidney injury,acute kidney injury,0.0,false,false
847,infliximab,hepatotoxicity,acute liver injury,1.0,false,false
848,duvelisib,hepatotoxicity,acute liver injury,0.0,false,false
849,tretinoin,gastrointestinal haemorrhage,gi bleed,0.0,False,false
850,arformoterol,myocardial infarction,acute myocardial infarction,0.0,false,false
851,alectinib,renal impairment,acute kidney injury,0.0,false,false
852,tipranavir,liver function test abnormal,acute liver injury,1.0,false,false
853,romosozumab,myocardial infarction,acute myocardial infarction,0.0,false,false
854,vorinostat,myocardial infarction,acute myocardial infarction,0.0,false,false
855,lumateperone,liver function test abnormal,acute liver injury,0.0,false,false
856,fingolimod,liver injury,acute liver injury,0.0,false,false
857,mitomycin,acute kidney injury,acute kidney injury,0.0,false,false
858,enasidenib,acute kidney injury,acute kidney injury,0.0,false,false
859,nintedanib,myocardial infarction,acute myocardial infarction,0.0,false,false
860,amikacin,renal impairment,acute kidney injury,0.0,false,false
861,dapagliflozin,renal impairment,acute kidney injury,0.0,false,false
862,ticagrelor,acute kidney injury,acute kidney injury,0.0,false,false
863,nafarelin,liver injury,acute liver injury,0.0,false,false
864,venetoclax,acute kidney injury,acute kidney injury,0.0,false,false
865,oliceridine,renal failure,acute kidney injury,0.0,false,false
